"Cust_ID","spent_other_teams","Team_Store_Total"
640486584,1290.225,100.23
865701498,2494.925,112.8
209657803,500,78.18
474916980,1639.5875,168.29
585002820,500,0
513564677,1472.7375,279.92
374247094,1499.3,349.95
953179617,0,82.79
868023379,1597.575,0
953121707,1231.94,0
960941570,0,3140.98
515854745,1277.7375,97.02
166155241,0,189.47
482870951,0,357.16
363334589,1130.29,137.06
681340404,1193.9875,131
101575629,1473.45,0
328166315,0,0
675629382,1501.98,121.23
766620446,0,1010.4
438361963,500,1561.12
430400254,1833.82,424.32
334454944,1781.8375,165.13
369685196,1252.66,1181.17
364250514,1348.425,0
474553754,1237.07,1111.13
135863241,500,235.85
137371624,0,0
530222326,500,3114.86
867909181,0,0
561862641,0,72.24
294668187,1650.675,278.99
704407237,500,428.71
676136434,1223.8375,121.15
625138643,0,0
786752072,1159.655,0
462541181,620.8,96.64
107291675,0,661.1
179925582,0,834.32
173869099,500,4515.86
459970321,1144.93,1524.81
567718522,1242.6875,58.75
235416886,1176.45,150.32
151205212,0,6240.18
403671396,1561.7125,350.68
979018750,5038.195,8496.06
521213269,1444.5625,454.67
452971462,0,199.17
765199158,0,144.75
874664115,500,1144.68
673571405,500,0
646658298,0,111.05
330644048,2088.1625,424.12
279110682,500,0
438440341,500,123.85
345368079,1390.925,234.1
169946191,500,600.64
775477614,0,426.7
922623529,500,0
335753691,1247.07,0
938070069,3274.1,5546.04
556506708,500,299.16
868191617,500,0
861430157,0,70.86
386155862,0,125.98
907222521,0,0
614307205,500,0
778460320,0,0
422468121,500,1249.72
182505284,500,126.94
938920962,1491.035,1529.09
518444123,2031.555,3294.67
331584792,1723.65,0
914480783,1394.0625,350.72
387063985,500,935.05
147776701,1121.175,429.93
532936285,500,0
268569463,500,799.43
353374524,7474.55,5737.04
801400667,0,1004.47
554465524,916.3125,0
580526667,0,96.87
986207000,0,5208.01
319067652,1955.625,761.99
351792515,0,0
886797139,2041.8625,658.62
827373392,3054.13,5028.61
207851859,1425.8125,140.77
401631906,1913.175,417.95
441105268,0,1179.55
162724999,0,52.82
148146879,1034.9875,0
644846934,1973.075,83.17
833094017,500,115.87
996824357,0,1039.51
467948392,1052.5,49.38
768795423,1088.075,0
361344344,3533.31,2609.5
523493775,1106.3625,76.32
366902811,2376.2625,953.97
832909880,2355.6,0
373541870,2206.72,3461.27
350522932,500,420.83
237045455,0,0
863153216,0,952.67
930004307,1491.0875,0
579158249,500,0
336747503,1475.96,695.66
277097358,0,136.84
624467173,1555.7,455.39
205652373,500,622.61
254637734,1880.57,0
634960683,500,323.9
950584701,1829.775,796.98
819198696,2241.485,2967.48
159461148,2709.8,805.68
543088912,0,199.36
677219743,1540,288.64
108015835,5433.07,4502.64
785977281,1463.875,0
760894933,1209.4125,0
242953348,2308.9,295.77
931935705,1558.75,0
964803008,1164.625,77.23
418606435,1613.1125,0
637486118,2398.2,0
157595515,1238.275,147.29
534251402,500,0
192293093,500,972.97
905389854,1273.4625,86.9
506832289,1540.2625,97.09
654844276,500,177.75
379713356,1142.26,0
204937178,500,0
596251305,0,118.98
242016478,0,0
218352048,1130.8875,0
968447969,914.1625,0
875781256,1300.045,1663.54
386328792,0,93.81
577738946,500,5045.03
212634789,5522.42,4678.84
873158475,1445.0375,68.77
337830010,1115.77,0
535170948,1695.6125,484.8
328550818,0,414.15
376972625,500,287.13
427955005,500,391.12
174098543,500,0
438046751,0,0
127548764,0,78.52
498396620,2369.6,3831
524427946,500,0
158488723,500,0
253444244,1262.1375,137.27
753280044,2752.18,4682.14
891986711,2169.075,902.18
618244390,1282.275,179.77
388857173,545.7,0
386982890,2763.745,4686.53
865121628,0,76.66
744757614,1461.125,1116.38
883578240,0,93.32
974152902,500,343.71
300966425,1182.325,77.08
951861061,0,80.06
688950767,0,0
258831815,1096.79,0
930311404,1324.8625,95.72
343890359,0,628.76
310115101,500,1559.24
160975301,1045.4,79.81
513196389,1383.5,370.48
786141299,500,40.5
746603116,1216.0375,0
804734369,500,856.41
309091073,1873.275,110.86
994281661,500,166.24
993065287,1407.66,556.34
760723095,1643.15,179.8
399763418,0,215.06
234629963,2226.9375,831.42
877020448,0,660.21
322033242,500,0
542036303,2225.225,0
150016684,1406.4625,174.48
987387099,500,0
878433872,1273.7625,0
113468652,2029.6,0
518940910,1229.5,150.49
883231073,997.1875,0
873285531,0,67.18
864984294,500,0
751514712,1257.8,114.27
435142926,2098.54,3310.13
488657539,1241.3375,0
582804170,0,378.47
864837641,500,316.78
780768390,0,0
217441608,1761.7375,638.33
343730260,0,72.34
780611806,1100.15,0
461893218,0,214.47
260318531,500,105.62
176356551,2283.85,0
672892571,1971.35,253.58
939538175,0,304.13
579700426,1604.25,0
940575175,500,984.9
650187557,500,0
862736946,0,0
145584174,1113.52,1006.67
902767255,500,452.09
899724239,500,0
910298947,1158.5125,0
526218981,500,211.9
216839232,500,1181.98
384519886,1045.21,938.93
183636112,500,418.23
337079989,1070.5625,82.23
731290009,0,161.42
356460503,1164.45,0
841731835,1387.725,0
239516754,0,94.09
144954419,1788.83,2769.71
974948915,500,0
175748977,1105.9,0
176421465,1033.2625,0
191503507,1990.4625,325.15
583458096,500,415.92
467688585,0,1074.11
851664462,0,765.56
134704511,1600.0625,453.91
209134440,0,56.16
145630458,0,0
775313740,0,1007.77
717072287,500,104.21
892248682,0,80.16
748255809,1521.05,258.21
480034422,0,2955.83
511597058,0,763.96
312568186,1507.025,350.21
430506086,1697.575,96.31
298729963,2536.07,3681.66
787473562,500,396.34
994478268,1130.775,0
399085996,500,72.84
663011599,500,0
975114582,500,0
336225287,500,182.23
271310681,0,0
835411493,500,354.67
581339172,500,1148.04
806499549,1195.0375,118.81
706123943,2090.8375,124.74
416822643,0,0
933147479,0,454.52
648257730,1063.31,315.37
387022276,1589.0875,113.46
230036718,1559.69,834.42
757562977,1067.34,1178.58
380929033,500,405.73
575292675,500,869.55
670983934,0,0
944648202,1493.1625,295.36
846347067,500,103
361199739,500,7285.17
317709190,0,626.24
873175323,1145.8625,80.19
845152981,0,0
382310806,500,106.28
471172775,0,88.84
703305548,1098.9625,95.43
508311385,0,181.91
381980226,500,451.81
949719840,2490.5,103.45
760736565,1218.5,74.45
684936647,500,135.55
356207794,2458.225,596.61
130928264,1184.925,123.49
563031091,1894.775,135.25
845008344,1009.435,766.93
233704731,500,3648.75
763003524,1052.61,802.37
896132512,1290.2125,168.34
281330429,1629.8375,0
228680990,1474.6625,283.69
819934076,4332.505,7122.41
190724755,0,216.32
666744761,989,0
323333392,0,899.95
704512574,500,127.32
386279258,1807.45,173.44
282149256,3166.63,1045.54
192309203,1758.2625,383.29
548692336,1168.32,1420.77
238143922,7519.3,5914.1
147122406,1925.42,529.97
496114253,1221.27,0
228761333,1065.2875,69.07
689487491,1192.5625,0
429951327,873.625,0
352752487,0,179.4
202401320,1761.3,624.21
240053836,1887.1,126.55
697502364,0,484.63
296467194,1036.875,0
575068460,500,483.62
275865394,1829.155,2759.02
908406268,1139.59,157.78
926940613,500,277.17
582536336,2230.1,1007.59
358136098,1215.0625,147.1
301839803,1217.925,41.15
884459248,1926.125,694.93
213999194,1912.8,557.58
252748316,0,78.45
684311273,0,554.86
475925411,0,0
808626180,0,0
990281870,1560.9125,421.15
621503048,0,1218.5
322971234,0,98.46
159389175,1354.5375,0
182902527,1865.175,213.51
544451436,0,4167.52
533914576,1924.025,150.67
555526664,2335.9375,969.41
414074509,1241.4625,44.83
833348295,0,129.52
342854266,500,101.22
384232999,500,0
921829576,0,5904.59
416976061,0,145.29
148643287,500,1424.59
292052073,1086.68,94.97
358403275,1729.7625,0
575464019,0,142.56
482766170,1579.89,693.05
782653429,500,901.86
163052664,500,0
893355181,500,80.81
655871430,500,0
249718376,500,1320.65
241798363,0,69.12
944709165,500,0
914621603,1193.49,1387.98
337592855,500,525.58
959425271,2213.2625,1004.51
470390202,500,0
164699269,0,626.7
383118436,500,2986.74
349863610,1203.55,137.83
356566941,4300.615,5892.25
983140995,0,934.52
858575681,1407.45,0
187790551,0,0
946918767,1690.83,0
755380313,1557.45,451.98
287215025,1279.26,292.02
295485524,1195.3,143.28
202894494,500,1110.74
934885312,0,2767.67
402541992,500,97.07
777152938,500,78.58
630239251,1329.875,0
755174620,1056.97,1172.21
921569690,1935.81,552.2
745108531,1208.1125,0
788184431,1011.975,1110.25
977164649,1152.375,0
548345180,500,4162.24
989969850,0,0
230217853,3444.335,5891.25
639738142,1166.575,0
936534743,0,127.88
455937791,0,326.71
732531612,1339.5375,0
608109389,944.3,79.46
959625041,500,0
975587466,1686.2625,421.1
865354028,0,1628.71
297299059,0,238.04
841353614,1021.11,1144.58
573759150,500,0
195264936,500,0
816756078,0,5891.86
858912560,0,60.52
294624457,0,143.55
795847695,2123.4875,325.05
211746202,0,123.11
607525813,0,346.03
301651063,1245.25,1285.36
146868583,1593.2875,96.92
367156821,1016.7375,67.15
885225467,1391.4625,0
241862017,500,4152.1
718681686,500,487.22
494358066,1280.5125,208.59
209957686,500,0
375482660,1374.8125,0
104371493,500,867.98
371151575,1045,0
905516740,1067.6375,118.76
112665667,500,0
923766455,500,0
192087450,500,70.89
898606902,974.1,0
201885986,1740.4125,696.9
864771217,997.4,93.54
595917333,500,657.41
603604093,500,1322.88
401154849,500,836.4
552315998,0,106.56
534584735,1332.075,170.15
114053712,0,765.46
427790368,1066.57,972.69
292362766,1377.4875,0
576058059,903.175,0
768617796,1107.4375,0
671748745,500,5560.98
840836347,500,0
543896691,1812.4,626.59
343139533,1517.3375,0
132499374,0,488.83
312552932,0,2824.39
958342183,0,168.6
603589259,0,0
710196295,2530.985,4152.75
642606116,500,670.56
697613294,1721.73,495.18
187817378,1462.15,69.01
806056712,1258.4,1250.94
506825598,1387.175,184.97
232403176,0,0
207663126,500,43.1
139014066,500,0
284136472,500,311.27
642166351,1609.5125,124.27
848020019,2291.8,96.02
407826311,0,67.57
220505124,0,71.88
427904339,0,0
662644769,500,159.31
958614613,2570.885,4172.8
710518434,1047.875,63.78
528544967,2250.175,1074.85
818832527,500,0
119876055,500,693.78
230279840,1422.22,487.73
977399300,1320.5625,77.17
192448505,0,0
978673502,1373.26,447.67
252076259,0,100.71
259352128,0,84.07
365892876,564.95,0
430705324,1326.175,216.58
249258412,0,122.65
476152335,0,596.29
640296228,500,356.16
596133274,0,76.42
887147999,0,1319.32
390545475,2204.725,0
719878114,0,1247.46
527992716,500,973.12
860316300,2040.35,659.13
446837033,2023.05,254.88
344103256,0,241.64
789833871,1448.95,0
391086474,1459.75,0
740050647,500,42.33
273765660,1137.375,146.76
612239773,1462.1,207.59
196469142,1479.15,417.88
675001655,500,142.51
736211809,500,0
215642229,0,0
999812080,1723.15,88.77
107427389,1248.27,0
498209450,0,92.54
507409370,1115.755,125.69
420900981,500,0
558603682,1880.675,551.54
975968576,1670.45,382.87
735568904,500,1111.26
834370970,1865.235,2760.5
135839410,1143.175,0
606677939,500,66.48
855639828,1217.825,68.15
639308478,1609.99,696.5
874319028,0,86.55
581504099,1901.3,621.84
492500739,1730.55,625.27
780925536,500,102.38
977382364,0,146.28
647126564,0,1144.31
911184563,1476.1375,23.09
168881846,1907.56,950.72
907425567,1431.475,345.64
327276400,0,385.89
599746897,1186.46,104.04
570498710,1073.85,109.21
994820399,1048.7,233
435229517,500,0
292962786,1087.4875,91.16
408174172,2119,699.43
186566254,0,65.52
169476250,0,970.87
240907164,0,452.58
322801159,500,594.63
568880977,1668.945,2586.31
901191574,1205.9125,0
556079875,1051.52,1249.52
564956652,0,0
528022385,0,8661.29
411127109,0,383.22
192176668,1844.225,171.4
310772287,0,867.35
272698157,500,110.58
713987516,1764.425,223.55
815914607,0,863.79
753546475,0,0
936132542,500,419.27
431375822,0,0
411044910,1897.87,594.63
747874146,0,384.72
159504033,1676.8,92.75
750797416,500,0
583345657,2381.9625,0
583184920,500,140.15
367163202,0,0
300652274,500,84.2
346054418,0,492.79
613352712,0,243.08
318353534,500,1111.75
211997956,0,323.71
504194017,1958.625,0
928687202,0,101.21
958739146,500,84.23
519666296,2386.4625,563.19
947549575,1089.39,1180.7
177383121,0,164.31
297624420,1843.79,900.34
293896612,0,1214.25
550839421,2939.205,5026.9
434879991,1608.57,494.36
575897166,1226.125,279.71
711198983,0,0
404627540,0,0
574422721,500,130.53
407423620,1212.325,134.96
655555026,0,0
899703261,2338.575,145.1
640927198,1748.5,424.23
422731405,500,65
615959722,1674.2125,0
351281281,0,453.86
922644861,1410.9125,181.49
777858926,2444.425,765.9
548245437,0,0
920530123,0,272.1
612178165,500,1041.44
242974656,0,0
107756845,1172.405,463.26
504709609,1763.4125,589.36
285638567,1219.58,132.72
403549327,1135.2125,0
965692154,0,1388.11
558006711,0,0
290352476,0,425.48
569484414,1059.875,0
237468192,2225.535,3468.73
161735305,2068.9,0
358676660,1756.0125,485.14
834935544,0,657.16
166068155,0,2788.91
869067351,1989.6875,661.77
488925360,500,0
440014044,1507.1625,416.52
314050582,2083.475,77.67
243457742,0,902.48
700302715,4228.03,3311.21
391853234,0,64.51
675829751,500,500.82
407638378,500,6409.79
850710754,0,973.98
300581111,1419.87,553.23
170682185,1121.05,114.87
873621982,0,102.89
422687957,500,0
919976774,500,0
710263515,1018.955,1282.22
638407099,1364.955,1388.13
163388622,2491.725,1214.12
660755836,1731.05,138.96
886459172,0,0
310210085,1517.2,222
227949376,0,692.42
993794757,1476.4375,277.26
285896724,500,486.1
622195877,0,104.93
325488086,1135.625,0
914822046,0,0
221769258,1216.8125,213.03
789750871,1077.04,265.94
144425145,0,423.05
448252302,0,3840.63
155991369,0,76.56
179950391,1162.7125,76.35
317937963,0,903.71
539423957,0,0
524083950,0,449.47
104178581,1216.28,246.36
788100807,500,0
318083964,500,0
381273430,0,722.75
623712810,0,143.39
660689196,2123.3375,0
107209144,500,74.8
183951344,1224.73,1456.32
848832073,0,4332.81
552962079,1773.8,910.62
449606211,500,0
692175355,1070.15,93.64
131968526,1014.25,0
771464318,2408.5375,201.99
103927049,1202.4125,95.27
762295205,0,103.11
790694770,1299.41,1252.46
801938261,1389.15,191.19
404701336,500,972.89
135292686,0,125.24
790963959,1423.2,212.75
258887274,500,0
857391187,0,0
198685473,0,455.32
890974907,0,133.69
666631885,500,195.65
798807283,1668.48,458.79
631704639,1462.205,432.65
416444432,500,594.07
498325741,950.375,0
834328268,500,291.5
406483745,1761.15,419.44
970417508,0,207.53
438798910,1390.1375,381.97
560983911,0,121.74
647029383,0,346
823547192,0,319.02
907266178,500,1421.27
148591014,500,0
442470117,0,179.82
769109839,0,146.39
733288879,1040.47,1111.41
297667745,500,79.2
637664809,1321.98,557.08
874641729,500,96.42
807020848,500,3992.95
898264664,500,765.79
815644364,0,483.91
304980786,500,696.25
955441957,0,868.91
680466842,0,426.09
416251381,500,0
544391299,500,0
564370843,753.8625,0
461191794,3331.595,5213.05
551926421,500,446.13
632638634,1217.4375,97.15
693837172,500,0
666823850,500,2963.95
830252604,1112.675,70.95
779827304,500,1110.6
455053325,1102.3125,0
468389781,1643.15,0
967649038,1449.2125,0
303949322,0,661.04
684322122,500,105.6
624851785,1001.3125,70.93
325839599,1153.4375,149.01
241252616,942.075,0
745402252,0,489.43
608914451,0,299.7
499536160,0,585.86
587508061,1609.7625,92.4
636646230,1216.3,351.03
846732575,1558.2125,0
745331910,1851.3625,291.88
687058610,0,0
118574436,1904.33,0
895892994,0,0
379709812,0,110.98
170721805,500,693.73
802013403,2179.95,836.85
563803288,500,0
619784751,1924.36,2939.53
770147486,0,184.41
532525824,0,0
438634162,500,127.42
927490384,500,132.59
618786549,1481.5,386.97
261997671,0,78.24
288462328,0,114.52
928935132,0,0
120232293,1157.5125,119.79
615764373,0,107.04
573320033,500,0
352677060,500,76.56
909083022,1483.75,0
413880273,2011.4,355.7
146092602,500,730.81
389443682,1607.975,88.33
812793020,1454.175,1526.08
732058718,595.175,76.14
583346486,1242.6375,74.93
526993320,0,72.79
810682379,500,0
485249960,0,0
895985077,1831.82,1771.92
532959522,1469.7125,0
647243110,0,0
445495007,815.1625,0
864196444,1629.5875,454.58
998262286,1463.6125,0
444758343,1016.86,1073.3
213292832,1102,0
297751610,500,0
636661732,500,828.57
628503014,500,0
376363562,1160.625,76.09
120987069,500,79.87
978896171,500,3811.05
814359323,1389.225,1285.74
958273273,500,4505.55
479398323,0,456.83
836910589,0,149.2
316495867,1007.4875,0
952857291,0,307.71
179288996,1777.3875,0
835477126,1110.0875,121.08
393044195,1740.1625,458.28
651805941,1674.76,695.07
274799744,500,66.74
596883768,2382.4625,0
958089574,1182.73,1179.71
411540222,0,115.52
400756863,2281.7125,837.93
663398777,500,64.4
963688143,0,0
143581756,1120.4375,0
272214331,2461.1,1077.54
974741469,500,1115.41
813976429,0,0
289684152,0,975.66
937743012,1845.625,694.66
608543165,1469.7875,0
477437541,4796.39,7295.16
292714530,500,0
350174991,2342.1,0
793722492,1269.3875,209.9
364272504,1596.9375,0
100127003,1190.2,0
893298191,0,1490.64
619592532,1362.37,302.05
298107244,1331.8,137.52
577060144,0,51.01
971535960,0,314.28
225946803,500,268.67
961420592,0,0
660900864,500,177.38
617985870,962.3375,81.56
720057309,0,0
610861134,1259.9,70.18
159390485,1608.6375,155.47
679025545,3965.43,3130.23
850649050,1028.5,71.02
785902691,0,74.31
523890718,1002.64,204.24
970922922,1159.9375,0
463314682,500,2934.31
727025404,1138.26,1353.45
515504006,2150.925,421.38
606160952,500,903.11
431281093,1565.82,762.79
322664667,0,2965.99
136046295,0,0
746772870,1423.825,91.27
828603389,1157.325,0
892941787,500,7104.1
965395105,1042.375,143.95
412593186,1215.95,92.98
379913735,0,421.41
315911210,500,106.46
741218466,929.975,0
308925715,0,798.96
748615923,0,67.85
409882790,1296.0625,51.37
597295378,0,74.3
652897616,1330.6125,86.85
575572270,0,661.49
888652238,945.9,72.75
483647755,1462.6375,0
908537556,1052.2,68.33
858163083,0,129.95
161356935,1381.2625,281.64
361318401,4016.77,2805.93
304148222,0,764.1
262995496,500,-15.24
131018247,500,177.59
774894315,500,486.17
927062521,0,116.3
755293944,0,113.23
789027596,500,0
234298284,0,70.95
187066019,500,3333.97
964231860,0,0
978955872,0,100.87
960973662,500,415.04
800682964,1081.0125,99.53
519517659,0,90.01
216983458,0,1561.03
394004346,500,101.08
150438536,4686.74,8322.79
779456157,3948.01,6812.38
800031644,500,214.39
839131942,2463.4,0
995792108,500,831.59
998660093,1320.3875,194.4
337736307,0,353.19
248056140,1186.0625,0
891385124,2183.05,419.49
887227775,0,0
585057527,0,139.21
394064102,2201.57,871.32
359542547,2022.9875,316.98
547622136,500,480.78
725352589,0,697.4
830639770,1242.35,0
328049122,1130.0875,0
531001471,0,94.75
187384547,2901.68,4186.23
399590154,1394.5375,0
944495005,1242.91,280.76
893066830,1625.91,358.16
302130502,2341.8375,424.42
544139112,2162.25,1178.89
860013617,0,1420.68
629629228,1194.475,555.58
621527085,2019.0625,694.03
670912567,0,3652.29
836461661,0,52.99
860509750,500,0
448005824,2161.4125,0
570538681,0,75.64
343343584,500,140.16
625891055,2306.57,1316.65
842848280,0,112.94
564651700,1423.125,382.73
357362289,1995.75,392.14
710023995,2792.15,1287.57
689772916,500,96.76
548811324,500,123.43
506988205,2027.225,161.46
355051653,1152.485,1317.16
393818536,500,0
773595390,1036.63,0
116498902,500,0
730771180,500,85.64
114381712,500,111.51
466274261,500,160.72
954048218,1198.335,361.62
741702906,2431.38,3979.66
821500355,1038.0625,81.02
464597458,1069.7625,66.03
536558534,1332.85,72.05
671199215,3522.02,4716.35
699666065,0,764.29
969361059,0,452.31
620313040,1613.6375,522.46
677020872,0,415.98
543475317,2338.825,1075.29
470706983,1511.6125,0
322034696,1471.05,151.74
705425469,0,0
487406911,2207.46,3127.88
538844800,2114.275,0
880521696,500,69.64
277833066,1286.625,0
433141159,1236.9,0
144689216,0,129.3
319387539,1050,0
655542662,500,767.01
873216009,0,62.88
199453820,2066.875,420.92
836069430,0,471.07
253447872,1367.75,0
860378539,0,4208.48
694138150,500,4863.67
112697938,1406.81,1597.26
835913803,936.7,137.35
623150678,0,123.96
768500473,0,0
492643255,1088.2125,104.03
358945276,2155.63,3477.04
334219699,0,0
159811701,1198.5125,0
509877760,500,285.16
120580133,500,0
801291181,1101.6625,0
373759482,500,552.63
263745356,0,309.84
677442028,0,341.51
780229632,3486.87,6069.01
157912461,0,1391.01
336984189,500,165.45
745720098,1433.1,90.87
350380197,0,0
384543574,3947.43,5098.53
199359157,500,129.93
458670442,0,553.07
159707254,0,3661.92
397111573,1729.3375,198.19
626875867,2028.45,0
979643256,1387.575,351.99
209490619,1060.2375,0
790552407,2045.7125,610.4
924390326,0,0
964847106,2520.005,4172.2
917524698,500,57.36
843612517,1042.8875,94.93
990592237,0,52.45
337237167,0,0
434133688,0,8147.24
302290458,500,112.56
444929061,1074.7125,0
938772027,1060.8625,0
637236107,1953.99,1460.54
365677655,1332.1875,170.22
385348015,2355.2625,104.62
508757882,1908.8375,125.42
260436465,0,556.86
606440034,0,0
688330403,500,124.62
397736226,1118.61,1236.84
259602613,2173.65,936.73
589070194,0,304.64
292130723,500,107.65
141734232,0,555.17
946006257,1726.1875,455.53
947140042,0,0
114324196,500,151.11
461375639,500,279.09
832630181,0,0
807977079,0,937.78
950743998,500,0
231059278,1176.3625,114.35
998932684,2446.975,380.71
993973056,1130.3,109.24
870904648,500,41.05
485740559,1521.4375,0
454487956,0,-9.04
625135571,796.35,0
878211149,1431.3875,209.18
439071634,500,77.05
924842975,952.9125,0
221369093,1487.1625,0
539177525,0,177.52
897138859,1123.03,1558.38
529814756,0,0
272965966,0,1251.85
632255576,1271.96,0
654712150,500,593.85
535702322,1356.31,420.11
630597372,1963.43,3132.31
955091409,1540.2625,489.85
310560986,0,104.44
412474906,500,0
136276328,3912.85,1634.43
522591093,0,921.49
256698625,500,86.16
494716420,1414.75,118.02
391433507,2199.69,2643.43
558348202,0,144.86
839051669,1875.95,66.8
405763566,3653.99,1149.37
207428510,500,69.25
303719500,0,416.05
318201291,0,0
829246902,2212.2375,118.21
124242366,0,0
413442667,1705.075,0
125553933,500,554.61
685465567,1021.26,1213.79
163164546,0,3476.02
518599169,1192.32,434.44
447533339,1595.425,523.67
147564775,1949.975,0
467725471,0,0
199608477,1849.525,0
815815580,1949.8375,120.94
948271689,500,974.87
584244713,500,1143.81
285032683,0,936.55
701965719,0,98.11
543543123,0,575.05
608101646,0,726.58
707864877,0,1215.43
773222881,2264.0125,350.58
711237701,500,524.15
608609516,2244.45,0
139901588,0,1490.31
242115967,500,661.79
857567628,1503.3875,0
659342075,500,64.01
690824762,500,126.13
780634946,500,1595.39
817951858,1189.2875,181.78
858069068,0,3115.08
149072843,1997.0125,661.28
899313441,1304.7125,99.44
486827247,2031.4,858.76
352832123,500,0
214182134,500,204.62
339252664,1083.98,0
635822250,0,866.75
380923673,1898.3,656.95
215570689,1004.08,0
605478599,0,103.11
141665301,2223.6,209.9
449576869,0,185.48
514756808,1995.3,696.28
951404385,1097.14,119.06
880076014,1944.16,904.88
599897043,500,91.53
465017708,500,367.58
688528964,500,239.27
756375621,1434.5125,358.43
770958735,0,0
211151212,500,3506.43
435495571,1142.4125,372.21
209288865,0,63.13
465136401,500,563.8
369094423,1706.425,352.86
244612404,500,3479.79
828198594,1683.48,425.89
627176001,781.7125,625.37
119916822,1472.85,0
882775323,0,659.79
249253487,1376.625,0
481714864,0,419.52
475467404,2173.6,143.4
506194894,500,0
829693592,1546.125,0
840867184,1389.3375,0
878118657,1155.85,0
693678550,1219.34,1455.88
159914667,500,418.63
446168785,500,274.49
170112930,0,383.06
738557178,500,556.34
828169725,1920.79,591.89
384106964,0,0
985264987,500,89.8
331802689,0,286.1
742355957,1048.0125,0
125583344,500,483.44
827090369,775.325,0
458004343,0,5399.78
178018480,1628.2875,479.56
521166169,0,0
162417494,2330.0375,122.5
331452694,1297.575,248.26
501941705,500,625.21
394493946,1339.25,109.23
926082892,2130.1125,592.54
371324147,500,0
303133766,1264.1875,76.88
767183225,2181.71,1043.34
551381202,0,42.93
605614230,1916.03,2957.06
812259423,570.65,0
539022172,1766.825,87.95
454008952,0,0
612719315,500,797.65
636474642,0,106.24
344112781,500,349.7
528184188,1130.125,0
565952534,500,0
850553247,1473.85,453.11
921062370,0,0
146855489,500,65.56
910787839,2330.8875,0
428175688,500,89.41
317875892,500,104.47
402570650,0,591.18
114236052,500,0
472913599,0,2627.95
576142980,2277.6,800.25
159644603,0,0
136594506,1221.475,121.47
835141128,1053.37,141.74
670077610,0,131.48
538201077,0,246.34
434177571,500,0
880840508,1892.25,0
260820110,0,0
531864922,1690.6625,0
180422194,0,0
893933390,1087.475,457.65
307585274,2121.65,354.35
433940241,2192.05,0
752632149,2131.1375,666.08
233350521,1603.6125,314.58
466311987,1770.01,969.03
170481345,966.8375,0
781555030,1241.2125,0
184618176,0,65.02
325075512,500,0
933989666,1280.455,0
949004818,1163.95,0
159671167,936.1875,0
212465098,1288.1,142.7
902487316,1495.25,129.74
689831563,500,1216.84
233215554,0,696.96
263318978,1081.16,905.06
661188134,500,146.34
194292381,1241.975,0
109842435,1397.64,163.72
425724959,1367.71,104.11
661145733,0,0
493081913,729.3625,183.49
116497462,2046.9,1073.01
927508749,1964.77,1385.38
382692688,1254.85,78.08
262448980,0,0
540309914,500,0
469840419,500,0
587193525,1074.14,336.08
960190293,0,4340.5
620738738,1959.6875,626.38
488593475,1714.01,798.92
109062722,0,270.41
917009264,2450.745,3983.61
574083833,0,143.97
505547345,500,0
770081711,2283.8625,1039.83
759017407,2446.4625,1075.84
203949529,1021.25,51.22
116620784,500,1148.85
126991610,1462.325,171.04
261826355,1132.7125,0
295258478,1873.1875,659.28
759241736,500,78.99
298588253,0,85.78
351477038,0,0
450721997,500,104.29
650227370,0,0
762667254,0,96.92
449689766,0,936.15
345269884,1576.875,0
747434821,500,0
899966610,1516.04,623.79
652199294,1742.2375,419.59
768406944,3179.42,3517.6
875760257,500,453.69
228769633,1263.875,105.85
882609145,0,125.01
214552264,2236.7875,1006.31
438640568,1258.8375,77.88
274047329,0,247.01
164435193,1025.31,139.43
122247251,3371.455,5203.83
499670818,2139.25,67.86
855451164,1214.1625,138.59
873095456,1476.325,87.5
942822440,1017.0625,84.86
800729075,1754.075,140.04
210449230,1172.67,527.93
999514910,500,1662.26
301647148,1503.2,324.24
886061116,1404.08,520.54
452565793,500,248.57
267345492,2405.05,0
231590878,0,451.44
883363859,1870.4,556.53
602358075,500,1596.26
288437305,1453.44,522.31
725957157,0,1073.85
413700142,0,150.14
295900352,1345.8125,184.32
146460223,500,832.4
831391931,500,1075.19
950984311,1276.325,117.18
538603752,500,180.99
674376334,500,0
191384452,1304.6,0
664328509,500,0
817344696,0,1247.49
731483603,0,33.33
188618310,500,622.57
470313913,0,4672.89
907723609,1022.7,701.52
470604077,1195.3,115.24
724876070,1353.25,152.65
336609826,500,108.68
367584427,0,493.49
556151872,500,112.87
258814428,1289.48,0
855455977,500,279.08
836832382,1695.2125,552.95
463973274,500,3052.4
768447148,0,7283.43
149583235,0,69.2
205827690,791.9875,0
623075438,0,0
207238969,1054.325,81.62
166951881,1852.325,488.66
557776527,0,0
499552436,500,380.45
594377107,1267.4125,0
463063164,500,128.09
397096615,0,121.67
274472908,1099.275,869.28
560458048,1225.95,271
884424487,500,0
281080314,1305.42,467.12
662457494,500,1077.7
865185265,1290.425,0
700342299,1181.575,0
272292317,1143,93.9
880124986,1104.1625,0
301442886,4298.1,6437.46
341412095,1784.49,2782.58
735588997,1155.225,0
915975295,1213.1125,348.14
263500669,1490.35,110.19
148168239,1970.6,729.58
540024118,0,276.79
581279700,1161.9375,0
377981605,500,590.51
159109097,717.0375,-2.62
844062353,0,154.62
