Cust_ID,tenure,Rejoined_STH,DistA,PerUsed,PerTransf,PerSold,NumSeats,Mult_Loc,Sex,Educational_Level,Age,Marital,Job_Sector,Num_Children,State_Name,Mode_of_Transport,Favorite_Caps_Player,Favorite_Team,Favorite_Sport,UnempRate,InfRate,Survey_Comp,Team_Network_Sub,Rep_Name,STH_Attended,Rep_Calls,Rep_Visits,Arrival_Time,Team_B_STH,Team_C_STH,Total Spent,Net_Worth_True,HouseHold_Income_True,NHL_Team_Record,Playoffs,Last_Team_Championship,ticket_form,Weekday_Attended,Weekday_Sold,First_Year_STH,Weekend Attended,Weekend Sold,Additional_Seats,Seating_Location,Auto_Renew_STH,Account_Type,Y01
504194017,20,FALSE,2,0.707385857,0.013288997,0.19391187,6,No,M,NA,99,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Frank,4,33,21.5,30,NA,NA,3525.525,NA,NA,51-22-9,Yes,2018,Digital,0.541134752,0.458865248,2005,0.63,0.275,0,219,Yes,Personal,1
928687202,1,TRUE,35,0.666947858,0.096386863,0.030531398,4,No,M,MD,43,D,Tech,3,Maryland,Public,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.26,Yes,Grace,1,78,13,45,No,No,1281.79,NA,120000,51-22-9,Yes,2018,Digital,0.384397163,0.615602837,2017,0.98,0.004,0,Club,Yes,Personal,1
958739146,1,FALSE,201,0.97,0.082601139,0.1054349,2,No,M,NA,29,M,NA,2,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.35,No,Alice,1,69.67054328,7.5,60,NA,NA,1551.04,NA,NA,51-22-9,Yes,2018,Digital,0.804964539,0.195035461,2024,0.76,0.016,0,209,Yes,Personal,0
519666296,16,FALSE,999,0.109935235,0.066237638,0.14842191,6,No,M,AD,89,M,Tech,1,Minnesota,Car,Tom Wilson,Minnesota Wild,NHL,0.042,0.023,0,Yes,David,4,75,16,30,No,No,4295.6325,1500000,120000,51-22-9,Yes,2018,Digital,0.389361702,0.610638298,2009,0.72,0.091,0,401,No,Personal,0
947549575,34,FALSE,37,0.81,0.028587622,0.016704238,4,No,M,NA,91,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.3,No,Emma,3,27,16,60,NA,NA,3268.17,3500000,NA,51-22-9,Yes,2018,Physical,0.755319149,0.244680851,1991,0.86,0.073,0,412,Yes,Business,1
283541519,1,TRUE,NA,1,0.082,0.024,9,Y,M,NA,62,M,NA,1,Minnesota,NA,NA,Minnesota Wild,NA,0.042,0.023,0,Yes,Alice,1,57,15,30,NA,NA,2616.08,4650000,NA,51-22-9,Yes,2018,Digital,1,0,2020,1,0,8,200,Yes,Business,0
177383121,5,FALSE,201,0.24542611,0.012709875,0.149998559,2,No,M,NA,69,M,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.21,Yes,David,1,50,9,-60,NA,NA,1071.89,NA,NA,51-22-9,Yes,2018,Digital,0.569503546,0.430496454,2020,0.73,0.055,0,110,No,Personal,1
297624420,26,FALSE,999,0.072374521,0.039669625,0.032151379,2,No,M,NA,82,NA,NA,0,Michigan,NA,NA,Detroit Red Wings,NA,0.042,0.023,0.36,No,Emma,4,58,16.5,60,NA,NA,3687.58,NA,NA,51-22-9,Yes,2018,Digital,0.671631206,0.328368794,1999,0.89,0.018,0,229,Yes,Personal,0
293896612,35,FALSE,40,0.330289286,0.061668575,0.042852809,2,No,M,NA,62,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,David,2,69,18,45,NA,NA,2205.83,NA,NA,51-22-9,Yes,2018,Digital,0.529787234,0.470212766,1990,0.54,0.109,0,Club,Yes,Personal,1
550839421,29,FALSE,144,0.116070566,0.010857075,0.108216498,2,No,M,AD,86,M,Gov,0,Pennsylvania,Uber/Taxi,Tom Wilson,Philadelphia Flyers,NFL,0.042,0.023,0.14,No,Frank,1,41,39,30,No,No,8817.615,NA,NA,51-22-9,Yes,2018,Digital,0.837588652,0.162411348,1996,0.75,0.188,0,415,Yes,Business,1
434879991,14,FALSE,2,0.956959071,0.022706998,0.269304908,4,No,M,NA,53,D,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,NA,2,73,16.5,30,NA,NA,3217.14,4.00E+05,NA,51-22-9,Yes,2018,Digital,0.655319149,0.344680851,2011,0.86,0.254,0,228,Yes,Personal,1
226038093,23,FALSE,35,0.45,0.109,0.038,8,Yes,M,NA,67,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.09,No,David,2,74,26,30,NA,NA,4734.06,NA,65000,51-22-9,Yes,2018,Digital,1,0,2002,1,0,17,428,Yes,Personal,1
575897166,8,FALSE,36,0.813341056,0.086377932,0.001319717,2,No,M,NA,29,M,NA,NA,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.49,Yes,Grace,2,NA,15,15,NA,NA,2207.025,7.00E+05,110000,51-22-9,Yes,2018,Digital,0.404964539,0.595035461,2017,0.6,0.054,0,425,Yes,Personal,1
711198983,8,FALSE,999,0.153763921,0.032653977,0.038782864,4,No,M,NA,29,M,NA,1,Washington,NA,NA,Seattle Kraken,NA,0.042,0.023,0,No,Jack,2,71,6,-30,NA,NA,845.32,50000,50000,51-22-9,Yes,2018,Digital,0.685815603,0.314184397,2017,0.94,0.053,0,423,Yes,Personal,0
404627540,NA,FALSE,NA,0.601747635,0.3,0,6,No,NA,NA,53,U,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,5.1,No,Jack,4,30.34505329,8,60,NA,NA,1523.62,NA,60000,51-22-9,Yes,2018,Digital,0.679432624,0.320567376,2021,0.72,0.041,0,426,No,Personal,1
574422721,3,FALSE,2,0.928052649,0.154313587,0.071753008,4,No,M,BD,80,M,Tech,0,District of Columbia,Uber/Taxi,Matt Roy,Washington Capitals,NFL,0.042,0.023,0.29,No,Emma,6,57.94649579,10,45,No,Yes,1857.76,NA,80000,51-22-9,Yes,2018,Physical,0.372340426,0.627659574,2022,0.31,0.05,0,Club,Yes,Personal,1
407423620,3,FALSE,135,0.624207382,0.065813247,0.032739345,4,No,M,NA,NA,M,NA,1,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.26,Yes,Ivy,2,69.97676148,13,30,NA,NA,2182.185,NA,NA,51-22-9,Yes,2018,Digital,0.793617021,0.206382979,2022,0.72,0.094,0,408,Yes,Personal,1
655555026,44,FALSE,NA,0.074293063,0.018493257,0.027625612,2,No,M,BD,94,S,Tech,0,Colorado,Walk,Connor McMichael,Colorado Avalanche,MLB,0.042,0.023,0.14,Yes,NA,4,77,NA,30,Yes,Yes,858.77,1200000,NA,51-22-9,Yes,2018,Physical,0.680851064,0.319148936,1981,1,0.204,0,Suite,No,Personal,1
899703261,4,FALSE,54,0.653499463,0.048194239,0.067763412,2,No,M,NA,66,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.42,No,Charlie,0,70.17420944,18.5,45,NA,NA,3274.005,4200000,NA,51-22-9,Yes,2018,Digital,0.943971631,0.056028369,2021,0.8,0.068,0,219,No,Personal,1
640927198,12,FALSE,32,0.703018874,0.078565468,0.013593607,4,No,M,NA,67,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.33,No,Frank,3,77,19,30,NA,NA,3497,2.00E+06,NA,51-22-9,Yes,2018,Digital,0.480141844,0.519858156,2013,0.99,0.018,0,Club,Yes,Business,1
422731405,1,FALSE,999,0.94,0.043548196,0.005758951,2,No,M,HS,40,M,Tech,3,Ohio,Bike,Alexander Ovechkin,Columbus Blue Jackets,MLB,0.042,0.023,0,Yes,Alice,1,42.13213345,8,0,No,No,1241.97,6.00E+05,65000,51-22-9,Yes,2018,Digital,0.613475177,0.386524823,2025,0.51,0.017,0,418,Yes,Personal,0
615959722,29,FALSE,NA,0.688568479,0.092554644,0.070685306,4,No,M,NA,54,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.41,Yes,Emma,3,30,16,30,NA,NA,3013.5825,NA,NA,51-22-9,Yes,2018,Digital,0.965248227,0.034751773,1996,1,0.047,0,Suite,Yes,Business,1
351281281,13,FALSE,NA,0.012206091,0.032643916,0.122735308,4,No,M,BD,88,D,Tech,1,New Jersey,Car,T.J. Oshie,New Jersey Devils,NHL,0.042,0.023,0,No,David,4,53.1166646,12,-30,Yes,No,1442.32,NA,NA,51-22-9,Yes,2018,Digital,0.658156028,0.341843972,2012,0.67,0.051,0,420,No,Personal,1
922644861,5,FALSE,2,0.782328295,0.088958035,0.082914701,2,No,M,NA,80,NA,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.16,Yes,Bob,1,66,10,0,NA,NA,2539.6425,2800000,NA,51-22-9,Yes,2018,Digital,0.867375887,0.132624113,2020,0.58,0.07,0,114,Yes,Personal,1
777858926,22,FALSE,1,0.765418137,0.043491894,0.107965316,4,No,M,NA,78,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.39,No,Frank,5,NA,26,45,NA,NA,4399.965,NA,110000,51-22-9,Yes,2018,Digital,0.870212766,0.129787234,2003,0.84,0.006,0,Club,Yes,Personal,1
548245437,28,FALSE,2,0.667834949,0.057013903,0.113399817,2,No,M,NA,88,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,David,4,NA,9,30,NA,NA,775,1800000,95000,51-22-9,Yes,2018,Digital,0.646099291,0.353900709,1997,1,0.101,0,407,Yes,Personal,1
920530123,NA,FALSE,999,0.10895007,0.027182027,0.076643776,2,No,M,NA,75,D,NA,0,California,NA,NA,Anaheim Ducks,NA,0.042,0.023,0.21,No,Alice,2,62,8,60,NA,NA,1112.04,NA,105000,51-22-9,Yes,2018,Physical,0.724822695,0.275177305,2017,0.48,0.053,0,102,Yes,Personal,0
612178165,30,FALSE,37,0.79,0.029985609,0.026427445,2,No,M,BD,64,NA,Tech,1,Maryland,Public,Taylor Raddysh,Washington Capitals,NHL,0.042,0.023,0,No,David,5,64,14,30,Yes,No,2309.2,NA,NA,51-22-9,Yes,2018,Digital,0.89858156,0.10141844,1995,0.64,0.13,0,118,Yes,Personal,1
242974656,31,FALSE,999,0.188636288,0.011868592,0.140408291,4,No,M,SC,53,M,Gov,1,Arkansas,Car,John Carlson,Washington Capitals,MLB,0.042,0.023,0,No,Emma,2,59,8,45,No,No,1287.66,NA,NA,51-22-9,Yes,2018,Digital,0.383687943,0.616312057,1994,0.6,0.196,0,Club,Yes,Personal,0
107756845,13,FALSE,NA,0.628171483,0.046353728,0.029655571,6,No,M,BD,87,M,Finance,1,Maryland,Public,Nicklas Backstrom,Washington Capitals,NHL,0.042,0.023,0.21,Yes,David,2,78,16,45,No,Yes,3517.215,NA,NA,51-22-9,Yes,2018,Digital,0.717021277,0.282978723,2012,1,0.135,0,Club,No,Personal,1
504709609,17,FALSE,999,0.081313419,0.009420406,0.124122816,2,No,M,SC,49,NA,Finance,2,North Dakota,Car,Alexander Ovechkin,Washington Capitals,NFL,0.042,0.023,0,No,Frank,1,77,18,30,Yes,No,3174.1425,NA,NA,51-22-9,Yes,2018,Digital,0.569503546,0.430496454,2008,0.93,0.072,0,Suite,Yes,Personal,0
285638567,1,TRUE,28,1,0.084,0.208,8,Yes,M,NA,98,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.58,Yes,Ivy,3,75.19090313,19,45,NA,NA,3658.74,NA,75000,51-22-9,Yes,2018,Digital,1,0,2018,1,0,7,433,Yes,Personal,1
403549327,14,FALSE,NA,0.076331447,0.011934376,0.055233104,2,No,NA,BD,93,S,Finance,0,West Virginia,Car,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.32,Yes,Emma,2,28,11,15,Yes,Yes,2043.3825,1900000,115000,51-22-9,Yes,2018,Digital,0.65248227,0.34751773,2011,0.5,0.02,0,Club,Yes,Personal,1
965692154,40,FALSE,1,0.942591444,0.031256965,0.063038848,2,No,F,MD,99,U,Tech,0,District of Columbia,Uber/Taxi,Connor McMichael,Washington Capitals,NHL,0.042,0.023,0.38,Yes,Emma,6,69,12.5,30,No,No,2175.84,1300000,105000,51-22-9,Yes,2018,Physical,0.243971631,0.756028369,1985,0.51,0.146,0,204,No,Personal,1
558006711,22,FALSE,999,0.152150569,0.056918989,0.068257731,2,No,F,NA,92,S,NA,0,Tennessee,NA,NA,Nashville Predators,NA,0.042,0.023,0,No,Emma,4,67.10886346,10,0,NA,NA,868.59,NA,30000,51-22-9,Yes,2018,Digital,0.60141844,0.39858156,2003,0.62,0.037,0,105,Yes,Personal,0
290352476,12,FALSE,85,0.89,0.01129865,0.30114041,4,No,M,SC,31,NA,Tech,0,Delaware,Car,John Carlson,New York Islanders,MLB,0.042,0.023,0.39,No,David,1,NA,16,15,Yes,No,1746.13,1050000,NA,51-22-9,Yes,2018,Digital,0.792198582,0.207801418,2013,0.89,0.307,0,Club,Yes,Personal,1
569484414,2,FALSE,1,0.743805227,0.163180178,0.011486368,2,No,F,NA,41,M,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Ivy,0,63.14950921,14.5,30,NA,NA,1907.775,NA,NA,51-22-9,Yes,2018,Digital,0.914184397,0.085815603,2023,0.77,0.15,0,215,No,Shared,1
237468192,20,FALSE,NA,0.623769437,0,1,2,No,M,NA,NA,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.49,No,David,2,40.18135944,31.5,45,NA,NA,6676.605,3050000,1.00E+05,51-22-9,Yes,2018,Digital,0.708510638,0.291489362,2005,0.87,0.389,0,200,Yes,Personal,1
161735305,26,FALSE,199,0.161157504,0.062356261,0.023708265,6,No,M,NA,90,M,NA,1,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.45,No,Emma,4,75,16.5,60,NA,NA,3724.02,NA,NA,51-22-9,Yes,2018,Physical,0.256028369,0.743971631,1999,0.45,0.062,0,200,No,Shared,1
358676660,NA,FALSE,124,0.120299136,0.01,0.052916085,2,No,NA,AD,78,M,Finance,0,Pennsylvania,Uber/Taxi,Alexander Ovechkin,Philadelphia Flyers,NHL,0.042,0.023,0.13,No,David,0,66,19,30,No,No,3160.8225,NA,110000,51-22-9,Yes,2018,Physical,0.621985816,0.378014184,2011,0.89,0.103,0,119,Yes,Personal,1
834935544,19,FALSE,85,0.180185844,0.058047108,0.015996823,2,No,M,NA,72,D,NA,0,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.35,No,Frank,2,39,11,-60,NA,NA,1478.14,1250000,NA,51-22-9,Yes,2018,Digital,0.765957447,0.234042553,2006,0.75,0.058,0,418,No,Personal,1
166068155,16,FALSE,37,0.728949718,0.3,0,2,No,M,NA,58,M,NA,2,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Frank,3,56,20.5,45,NA,NA,3542.64,NA,NA,51-22-9,Yes,2018,Digital,0.793617021,0.206382979,2009,0.72,0.071,0,222,Yes,Personal,1
869067351,19,FALSE,28,0.88,0.02025112,0.036842939,2,No,M,PHD,74,M,Finance,1,Virginia,Uber/Taxi,T.J. Oshie,Washington Capitals,NHL,0.042,0.023,0,Yes,David,1,63,NA,-15,No,No,3581.4375,NA,NA,51-22-9,Yes,2018,Digital,0.576595745,0.423404255,2006,0.83,0.006,0,419,Yes,Personal,1
488925360,NA,FALSE,NA,0.745138482,0.048183645,0.122501203,2,No,M,NA,83,NA,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.12,No,NA,4,62,9,45,NA,NA,1223.23,NA,140000,51-22-9,Yes,2018,Physical,0.622695035,0.377304965,2008,0.92,0.047,0,415,No,Shared,1
440014044,12,FALSE,38,0.811827098,0,1,2,No,M,NA,NA,M,NA,2,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.55,No,NA,4,22,13,45,NA,NA,2712.8925,NA,NA,51-22-9,Yes,2018,Digital,0.34964539,0.65035461,2013,0.53,0.237,0,116,Yes,Personal,1
314050582,1,TRUE,32,0.818647402,0.074836766,0.012241738,2,No,M,NA,80,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.32,No,Alice,0,NA,15,30,NA,NA,2916.865,NA,150000,51-22-9,Yes,2018,Digital,0.460283688,0.539716312,2016,0.92,0.079,0,Club,Yes,Personal,1
243457742,26,FALSE,144,0.161969064,0.020715214,0.017496828,4,No,M,NA,74,NA,NA,2,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.15,Yes,David,4,19,12,45,NA,NA,1900.85,NA,125000,51-22-9,Yes,2018,Digital,0.979432624,0.020567376,1999,0.9,0.008,0,419,Yes,Personal,1
700302715,19,FALSE,38,0.697805613,0.112600656,0.118471178,2,No,M,SC,54,D,Tech,1,Maryland,Public,Jakob Chychrun,Washington Capitals,NHL,0.042,0.023,0,No,NA,3,75,40,45,Yes,No,8456.06,NA,NA,51-22-9,Yes,2018,Digital,0.529078014,0.470921986,2006,0.59,0.093,0,Club,No,Personal,1
391853234,1,FALSE,85,0.672273268,0.01,0.227197867,2,No,M,SC,23,M,Gov,0,Delaware,Public,Anthony Beauvillier,Washington Capitals,NFL,0.042,0.023,0.37,No,Ivy,1,52,6,30,Yes,No,891.96,650000,NA,51-22-9,Yes,2018,Digital,0.756737589,0.243262411,2024,0.79,0.156,0,107,Yes,Business,0
675829751,14,FALSE,85,0.256,0.026,0.019,8,Y,M,BD,32,M,Gov,2,Delaware,Car,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.1,No,David,7,49,19,30,No,No,3306.84,8.00E+05,NA,51-22-9,Yes,2018,Digital,1,0,2011,1,0,16,206,Yes,Personal,1
407638378,37,FALSE,85,0.073383709,0.003536046,0.153669883,2,No,M,NA,87,M,NA,0,Delaware,NA,NA,Buffalo Sabres,NA,0.042,0.023,0.43,Yes,Emma,4,56,39,60,NA,NA,7908.65,NA,105000,51-22-9,Yes,2018,Physical,0.332624113,0.667375887,1988,0.37,0.031,0,Club,Yes,Personal,1
850710754,28,FALSE,NA,0.022449266,0.021561852,0.149859821,6,No,M,NA,79,M,NA,0,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,4.7,No,Emma,1,69,17,30,NA,NA,2747.27,NA,NA,51-22-9,Yes,2018,Digital,0.724113475,0.275886525,1997,0.8,0.081,0,Club,Yes,Personal,1
300581111,NA,FALSE,NA,0.16085353,0.049935008,0.071914891,2,No,M,NA,50,NA,NA,2,Kentucky,NA,NA,Washington Capitals,NA,0.042,0.023,0.24,No,David,2,52,17,30,NA,NA,2839.74,NA,180000,51-22-9,Yes,2018,Digital,0.691489362,0.308510638,2009,0.91,0.019,0,Club,Yes,Personal,0
170682185,NA,FALSE,0,0.826163201,0.092384088,0.063132039,2,No,M,PHD,24,M,Gov,0,District of Columbia,Walk,Nic Dowd,Washington Capitals,NHL,0.042,0.023,0,No,Frank,0,53,12.5,-30,No,Yes,2017.89,NA,NA,51-22-9,Yes,2018,Digital,0.535460993,0.464539007,2022,0.66,0.101,0,225,No,Personal,1
873621982,1,TRUE,32,0.799578793,0.07294284,0.003186222,4,No,M,NA,56,M,NA,3,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.2,Yes,Ivy,2,75.74554815,10,15,NA,NA,1351.57,NA,85000,51-22-9,Yes,2018,Digital,0.587943262,0.412056738,2015,0.72,0.017,0,Club,Yes,Shared,1
422687957,2,FALSE,37,0.630793793,0.074356075,0.18428526,2,No,M,NA,NA,S,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.34,No,Alice,0,75,9,-15,NA,NA,1385.92,NA,NA,51-22-9,Yes,2018,Digital,0.408510638,0.591489362,2023,0.94,0.242,0,Suite,Yes,Business,1
919976774,16,FALSE,NA,0.94,0.251940342,0.076631717,4,No,M,NA,35,D,NA,3,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.31,No,Frank,2,35,8,30,NA,NA,1327.43,NA,NA,51-22-9,Yes,2018,Digital,0.856737589,0.143262411,2009,0.82,0.068,0,427,No,Personal,1
710263515,NA,FALSE,144,0.103349237,0.092181572,0.076277669,2,No,M,NA,56,M,NA,0,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.07,Yes,David,2,65,NA,45,NA,NA,3056.865,NA,135000,51-22-9,Yes,2018,Digital,0.732624113,0.267375887,1988,0.73,0.209,0,Suite,Yes,Personal,1
638407099,40,FALSE,NA,0.097227059,0.036355833,0.022520094,4,No,M,NA,68,M,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.32,Yes,David,1,52,22,60,NA,NA,4094.865,NA,NA,51-22-9,Yes,2018,Digital,0.760992908,0.239007092,1985,0.88,0.029,0,Club,Yes,Personal,1
163388622,35,FALSE,NA,0.64047116,0.080992824,0.016879758,2,No,M,BD,82,M,Tech,0,District of Columbia,Public,Nic Dowd,Washington Capitals,NHL,0.042,0.023,0.2,No,Frank,4,68,19.5,45,No,Yes,4485.105,2950000,NA,51-22-9,Yes,2018,Physical,0.413475177,0.586524823,1990,0.73,0.009,0,223,Yes,Personal,1
660755836,3,FALSE,32,0.597269037,0.072249357,0.112569146,4,No,M,PHD,NA,M,Gov,0,Virginia,Uber/Taxi,Tom Wilson,Washington Capitals,NHL,0.042,0.023,0.54,Yes,David,3,69,17,30,No,No,3115.89,NA,NA,51-22-9,Yes,2018,Digital,0.892907801,0.107092199,2022,0.87,0.129,0,Club,Yes,Personal,1
886459172,35,FALSE,35,0.438298309,0.076550018,0.134025324,2,No,M,NA,60,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Emma,3,NA,7,45,NA,NA,716.82,NA,115000,51-22-9,Yes,2018,Digital,0.875886525,0.124113475,1990,0.86,0.194,0,418,Yes,Personal,1
310210085,6,FALSE,2,0.740349982,0.174697606,0.089636134,4,No,M,NA,NA,D,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,Yes,Frank,3,62.87859577,10.5,30,NA,NA,2730.96,450000,NA,51-22-9,Yes,2018,Digital,0.666666667,0.333333333,2019,0.55,0.044,0,207,Yes,Personal,1
227949376,20,FALSE,132,0.192296826,0.01,0.040548994,2,No,M,BD,67,M,Tech,1,Pennsylvania,Car,Tom Wilson,Philadelphia Flyers,NHL,0.042,0.023,0.16,No,Emma,2,61,13,60,No,Yes,1467.73,NA,NA,51-22-9,Yes,2018,Digital,0.887234043,0.112765957,2005,0.95,0.003,0,Club,Yes,Personal,1
993794757,8,FALSE,32,0.645286702,0.167981911,0.045666954,2,No,M,NA,60,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.42,No,Emma,2,62.51671118,12.5,30,NA,NA,2657.5875,2850000,115000,51-22-9,Yes,2018,Digital,0.614893617,0.385106383,2017,0.84,0.002,0,203,Yes,Personal,1
285896724,14,FALSE,999,0.053988241,0.049758734,0.161410028,4,No,M,NA,82,M,NA,1,Nevada,NA,NA,Vegas Golden Knights,NA,0.042,0.023,0.39,No,Frank,4,20,14,45,NA,NA,1968.36,1950000,NA,51-22-9,Yes,2018,Digital,0.509929078,0.490070922,2011,0.57,0.04,0,410,Yes,Personal,0
622195877,1,FALSE,32,0.951981053,0.137715677,0.057568207,4,No,NA,NA,67,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,Yes,Grace,1,65.08612054,5.5,0,NA,NA,1170.44,NA,55000,51-22-9,Yes,2018,Digital,0.692907801,0.307092199,2025,0.74,0.089,0,200,Yes,Personal,1
325488086,22,FALSE,247,0.138670279,0.003,0.291930157,2,No,M,NA,69,D,NA,NA,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.2,Yes,Frank,3,38,16,30,NA,NA,2044.125,NA,NA,51-22-9,Yes,2018,Digital,0.483687943,0.516312057,2003,0.63,0.019,0,107,Yes,Personal,1
914822046,9,FALSE,32,0.92,0.038072939,0.026717215,1,No,M,NA,95,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Bob,1,NA,6,30,NA,NA,455.04,NA,90000,51-22-9,Yes,2018,Physical,0.762411348,0.237588652,2016,0.86,0.068,0,111,Yes,Personal,1
221769258,6,FALSE,27,0.863510088,0.016170806,0.002967076,2,No,M,NA,75,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.25,Yes,Grace,0,47.04032749,12,30,NA,NA,2190.2625,NA,NA,51-22-9,Yes,2018,Digital,0.909929078,0.090070922,2019,0.68,0.033,0,401,Yes,Personal,1
789750871,7,FALSE,32,0.835267705,0.067198871,0.02012939,6,No,M,SC,41,M,Tech,4,Virginia,Public,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.37,Yes,Jack,4,60,19,30,Yes,No,3231.12,1200000,70000,51-22-9,Yes,2018,Digital,0.820567376,0.179432624,2018,0.94,0.058,0,Suite,No,Personal,1
144425145,12,FALSE,NA,0.726825929,0.118269519,0.050052256,4,No,M,NA,63,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.36,No,Frank,1,38.21997438,13,45,NA,NA,1605.25,650000,NA,51-22-9,Yes,2018,Digital,0.430496454,0.569503546,2013,0.74,0.066,0,104,Yes,Personal,1
448252302,22,FALSE,28,0.466007358,0.027719753,0.110233477,4,No,M,NA,67,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,Yes,Emma,2,62,21.5,60,NA,NA,5137.55,NA,145000,51-22-9,Yes,2018,Digital,0.515602837,0.484397163,2003,0.69,0.091,0,220,Yes,Personal,1
155991369,1,FALSE,37,0.781241447,0.045161242,0.098453993,2,No,M,NA,28,S,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.12,No,NA,0,77.43866146,9,30,NA,NA,917.83,3.00E+05,1.00E+05,51-22-9,Yes,2018,Digital,0.55177305,0.44822695,2024,0.77,0.015,0,Club,Yes,Personal,1
179950391,1,FALSE,85,0.854412406,0.154162873,0.047269185,2,No,M,NA,53,M,NA,6,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,4.3,No,Ivy,1,70.4789286,9,60,NA,NA,2092.8825,3150000,120000,51-22-9,Yes,2018,Digital,0.640425532,0.359574468,2024,0.43,0.064,0,Club,Yes,Personal,1
317937963,26,FALSE,259,0.117509058,0.035975775,0.074158617,4,No,M,NA,98,M,NA,2,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.18,No,David,4,78,12.5,30,NA,NA,2092.95,1.00E+06,105000,51-22-9,Yes,2018,Physical,0.644680851,0.355319149,1999,0.57,0.027,0,215,Yes,Personal,1
539423957,2,FALSE,NA,0.903264579,0.3,0,2,No,M,NA,23,S,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Alice,1,61,4.5,45,NA,NA,861.92,NA,NA,51-22-9,Yes,2018,Digital,0.25248227,0.74751773,2023,0.54,0.082,0,213,No,Personal,1
524083950,NA,FALSE,116,0.299342705,0.110584788,0.026899359,2,No,F,NA,35,D,NA,1,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.38,Yes,NA,1,71,8.5,45,NA,NA,1199.97,NA,NA,51-22-9,Yes,2018,Digital,0.663829787,0.336170213,2012,0.59,0.027,0,214,Yes,Personal,1
