"Cust_ID","Concession_Total","Most_Purch_Concession"
700161484,746.82,"Burger"
989159071,971.85,"Burger"
619844489,785.55,"Hot Dog"
435700089,1150.02,"Beer"
436976391,982.79,"Hot Dog"
545085859,1240.6,"Hot Dog"
161452347,1191.22,"Popcorn"
733820387,2431.23,"Burger"
849775501,891.78,"Soda"
896515854,901.48,"Beer"
121478390,884.48,"Soda"
769147208,872.98,"Beer"
978443564,927.22,"Beer"
379403820,915.23,"Beer"
991093439,1196.16,"Peanuts"
240287072,1310.18,"Popcorn"
463163192,1258.87,"Hot Dog"
858202754,755.59,"Specialty"
356418447,0,""
281104656,790.54,"Hot Dog"
293605914,1250.43,"Soda"
991982156,980.22,"Candy"
145249641,889.18,"Beer"
779470397,785.44,"Burger"
642570468,881.75,"Peanuts"
918561004,903.2,"Hot Dog"
306675975,754.51,"Popcorn"
194769776,937.98,"Soda"
460188718,971.91,"Hot Dog"
717914036,1107.1,"Popcorn"
332042918,807.33,"Burger"
735144280,967.66,"Beer"
427052270,1861.88,"Soda"
198749738,899.13,"Specialty"
925630710,948.05,"Specialty"
624631065,781.06,"Popcorn"
221571889,1285.8,"Popcorn"
646675526,1269.66,"Beer"
674321807,812.77,"Beer"
342486897,1095.01,"Burger"
738704991,867.42,"Beer"
834215351,1203.89,"Popcorn"
222069716,926.12,"Beer"
814048299,992.87,"Peanuts"
394312929,1047.48,"Soda"
983863526,1345.44,"Hot Dog"
338441363,764.65,"Popcorn"
723204309,1345.48,"Popcorn"
295372377,1195.17,"Beer"
327493247,821.2,"Popcorn"
433984038,1228.18,"Hot Dog"
663934277,981.08,"Soda"
708055395,1473.41,"Soda"
186630481,905.64,"Soda"
565302261,2114.51,"Beer"
330364755,913.03,"Hot Dog"
421410862,1761.66,"Beer"
110861020,910.85,"Burger"
416261726,803.71,"Popcorn"
260148350,726.15,"Beer"
724819395,1243.49,"Beer"
776870189,924.75,"Soda"
693423547,815.85,"Soda"
522126831,1275.69,"Popcorn"
832255479,886.78,"Soda"
514845052,878.57,"Beer"
128120768,924.24,"Beer"
485717348,1875.12,"Burger"
462402624,2407.3,"Hot Dog"
473657817,909.49,"Burger"
243099346,1206.98,"Beer"
726019058,1113.55,"Popcorn"
185884427,2064.86,"Popcorn"
704976507,1168.65,"Beer"
950830436,835.03,"Soda"
402166999,845.91,"Beer"
136304645,755,"Beer"
175785432,1328.12,"Popcorn"
739036934,1982.57,"Popcorn"
709683277,674.77,"Soda"
116988329,758.89,"Burger"
635175363,2943.27,"Specialty"
306495136,1280.94,"Peanuts"
544104953,818.99,"Peanuts"
360110098,808.72,"Specialty"
818999287,1239.64,"Soda"
598594070,955.11,"Popcorn"
259555613,871.56,"Hot Dog"
762319589,925.8,"Popcorn"
342997958,729.57,"Popcorn"
701017364,959.65,"Hot Dog"
860257734,1202.45,"Popcorn"
827899252,585.81,"Peanuts"
470177667,867.88,"Popcorn"
672034678,855,"Beer"
723220424,1370.7,"Popcorn"
793928424,774.17,"Hot Dog"
414719731,895.89,"Soda"
955913324,1148.64,"Specialty"
373452872,987.01,"Peanuts"
691259264,771.38,"Soda"
959085391,1350.03,"Hot Dog"
865124090,909.42,"Beer"
570487167,910.72,"Hot Dog"
320482706,850.14,"Peanuts"
366389724,1211.07,"Beer"
798944941,0,""
810972756,1167.68,"Hot Dog"
674328490,861.62,"Popcorn"
153073951,1286.01,"Beer"
676811847,578.43,"Specialty"
879981635,816.37,"Beer"
102256293,1278.63,"Hot Dog"
985000705,730.97,"Peanuts"
774438363,647.63,"Hot Dog"
488123391,1467.33,"Beer"
708314820,1180.51,"Soda"
915114593,1176.58,"Specialty"
673732285,938.06,"Beer"
488786087,1111.28,"Beer"
423612712,814.12,"Hot Dog"
453392473,896.22,"Popcorn"
115545756,979.54,"Hot Dog"
643253289,845.39,"Candy"
876307455,1119.91,"Hot Dog"
894171343,652,"Peanuts"
497983573,1291.25,"Beer"
810576201,1321.27,"Popcorn"
507012417,1189.23,"Burger"
468589236,824.3,"Popcorn"
294657927,0,""
994301777,1150.1,"Peanuts"
802958167,1210.78,"Beer"
609544241,952.52,"Burger"
557818252,0,""
767450901,1912.25,"Beer"
784529296,777.48,"Hot Dog"
428562121,1266.56,"Beer"
992594192,1214.64,"Burger"
273170125,998.89,"Beer"
486886143,1576.21,"Beer"
842916311,1146.71,"Beer"
728143884,928.5,"Hot Dog"
127931125,949.18,"Soda"
211157813,1879.2,"Candy"
189179081,933.22,"Hot Dog"
175827759,1343.66,"Popcorn"
898052400,1923.72,"Burger"
599940614,830.41,"Candy"
155096160,803.13,"Beer"
252347379,887.7,"Beer"
925837954,967.21,"Beer"
376778881,1179.88,"Popcorn"
887454626,998.65,"Burger"
675506159,785.48,"Specialty"
375380549,874.19,"Beer"
722610003,967.76,"Popcorn"
203889210,1200.82,"Candy"
969973187,862.28,"Specialty"
410557766,1191.6,"Hot Dog"
277527859,1369.27,"Soda"
691590347,922.77,"Hot Dog"
529790530,1301.56,"Soda"
707262178,752.23,"Soda"
939199410,1020.46,"Popcorn"
216928548,1298.13,"Candy"
516845558,2411.58,"Beer"
255656597,1227.93,"Soda"
607257659,849.94,"Candy"
862358506,907.4,"Soda"
932761089,782.76,"Beer"
749822759,1218.69,"Soda"
318286469,2759.23,"Specialty"
404217624,816.39,"Beer"
347078575,0,""
707422464,960.9,"Beer"
613955829,959.54,"Beer"
888098829,831.5,"Soda"
417869490,1825.37,"Hot Dog"
368703154,771.86,"Beer"
410295219,777.12,"Soda"
155732559,914.15,"Burger"
494209437,872.17,"Popcorn"
842119964,944.46,"Beer"
663266340,1114.83,"Beer"
249510461,840.47,"Beer"
617663629,801.63,"Hot Dog"
173347926,1231.74,"Specialty"
720367174,964.69,"Peanuts"
771846574,448.13,"Hot Dog"
716072839,911.11,"Beer"
301043536,927.75,"Beer"
146372788,784.08,"Specialty"
803644826,996.55,"Popcorn"
784927961,1281.97,"Specialty"
916443592,611.53,"Beer"
588501336,411.05,"Burger"
581639816,1159.46,"Specialty"
660573775,1262.22,"Specialty"
211766582,1251.27,"Beer"
896213360,1380.49,"Beer"
552719423,1450.26,"Peanuts"
463067087,809.49,"Burger"
154676134,932.27,"Candy"
198423976,1342.48,"Hot Dog"
261524765,1573.99,"Beer"
928092934,939.06,"Specialty"
703546916,833.01,"Beer"
144760025,920.33,"Beer"
109617180,2103.6,"Soda"
733202576,1400.48,"Hot Dog"
724907454,878.61,"Beer"
161618852,762.89,"Soda"
438605036,810.73,"Popcorn"
264679810,1124.11,"Hot Dog"
404218571,973.77,"Candy"
491353208,1177.96,"Candy"
316514833,895.74,"Soda"
739843131,1133.81,"Beer"
115257369,814,"Hot Dog"
720060932,928.29,"Candy"
829295742,653.67,"Beer"
644012840,0,""
875710534,1583.74,"Soda"
790399383,1079.75,"Hot Dog"
367707819,837.92,"Beer"
425525372,832.4,"Beer"
203796136,838.81,"Burger"
552266923,753.23,"Beer"
521457625,847.22,"Popcorn"
915596445,1873.12,"Popcorn"
398520465,849.89,"Beer"
648670228,754.73,"Beer"
249816623,0,"Hot Dog"
826149625,1364.42,"Burger"
132833411,1840.57,"Hot Dog"
462334149,1284.11,"Peanuts"
215651064,459.97,"Candy"
280173084,968.84,"Beer"
102823010,835.15,"Burger"
297548619,592.09,"Burger"
186579267,797.38,"Popcorn"
407151977,859.29,"Beer"
282879137,777.5,"Popcorn"
642577379,1209.65,"Beer"
147250942,515.66,"Popcorn"
788543125,811.89,"Specialty"
192706180,892.23,"Hot Dog"
624022548,1545.56,"Peanuts"
586468533,916.81,"Soda"
940244539,812.19,"Hot Dog"
688280885,965.8,"Soda"
764387724,2420.11,"Popcorn"
932357187,966.35,"Hot Dog"
804681212,1249.5,"Popcorn"
956746284,884.81,"Peanuts"
275214543,1272.98,"Specialty"
262136589,929.23,"Beer"
694742480,905.32,"Soda"
119992463,871.87,"Soda"
276661816,768.92,"Specialty"
350072384,980.59,"Beer"
117443632,1026.14,"Candy"
746367346,1122.78,"Specialty"
291622537,1386.97,"Beer"
909693729,904.78,"Peanuts"
970164475,876.3,"Popcorn"
910662110,940,"Peanuts"
453056010,1320.26,"Soda"
993795021,977.65,"Hot Dog"
142296518,1476.81,"Soda"
855888347,1895.71,"Popcorn"
589671926,1113.63,"Beer"
228693549,1195.73,"Soda"
309890779,1004.68,"Burger"
162710571,891.55,"Popcorn"
227870304,780.9,"Specialty"
408348115,828.19,"Popcorn"
848841062,770.01,"Soda"
102298239,806.83,"Specialty"
640486584,931.95,"Soda"
865701498,885.17,"Beer"
209657803,855.29,"Hot Dog"
474916980,1143.38,"Hot Dog"
585002820,1110.91,"Burger"
513564677,898.27,"Popcorn"
374247094,849.49,"Soda"
953179617,877.41,"Soda"
868023379,1278.06,"Burger"
953121707,1231.94,"Soda"
960941570,912.98,"Specialty"
515854745,925.17,"Beer"
166155241,922.07,"Beer"
482870951,1006.32,"Hot Dog"
363334589,993.23,"Hot Dog"
681340404,824.19,"Beer"
101575629,778.76,"Hot Dog"
328166315,1356.78,"Hot Dog"
675629382,1380.75,"Soda"
766620446,2521.89,"Beer"
438361963,769.48,"Soda"
430400254,1409.5,"Popcorn"
334454944,1260.34,"Beer"
369685196,1324.15,"Specialty"
364250514,539.37,"Specialty"
474553754,1363.01,"Beer"
135863241,999.82,"Specialty"
137371624,1094.89,"Beer"
530222326,824.31,"Burger"
867909181,587.01,"Beer"
561862641,705.86,"Specialty"
294668187,1041.55,"Popcorn"
704407237,2471.11,"Specialty"
676136434,857.92,"Burger"
625138643,1164.8,"Beer"
786752072,2319.31,"Soda"
462541181,0,""
107291675,928.8,"Beer"
179925582,999.11,"Specialty"
173869099,862.5,"Soda"
459970321,765.05,"Popcorn"
567718522,935.4,"Burger"
235416886,790.84,"Hot Dog"
151205212,1105.8,"Specialty"
403671396,898.69,"Popcorn"
979018750,1580.33,"Specialty"
521213269,700.98,"Burger"
452971462,766.14,"Soda"
765199158,932.16,"Specialty"
874664115,992.87,"Specialty"
673571405,1216.23,"Beer"
646658298,1791.06,"Popcorn"
330644048,1246.41,"Soda"
279110682,908.33,"Burger"
438440341,1858.41,"Soda"
345368079,878.64,"Popcorn"
169946191,1871.93,"Hot Dog"
775477614,991.02,"Burger"
922623529,655.41,"Soda"
335753691,1247.07,"Hot Dog"
938070069,1002.16,"Beer"
556506708,764.47,"Hot Dog"
868191617,1261.27,"Specialty"
861430157,755.36,"Hot Dog"
386155862,2438.37,"Burger"
907222521,897.03,"Popcorn"
614307205,932.34,"Beer"
778460320,904.11,"Hot Dog"
422468121,771.61,"Peanuts"
182505284,867.4,"Beer"
938920962,1452.98,"Peanuts"
518444123,768.44,"Beer"
331584792,1378.92,"Hot Dog"
914480783,764.53,"Hot Dog"
387063985,769.08,"Hot Dog"
147776701,1812.42,"Specialty"
532936285,776.41,"Popcorn"
268569463,1330.6,"Burger"
353374524,1737.51,"Specialty"
801400667,789.95,"Soda"
554465524,733.05,"Burger"
580526667,1307.48,"Soda"
986207000,1560.01,"Popcorn"
319067652,802.51,"Burger"
351792515,698.92,"Beer"
886797139,974.87,"Specialty"
827373392,1079.65,"Popcorn"
207851859,999.88,"Peanuts"
401631906,1112.59,"Beer"
441105268,1288.81,"Hot Dog"
162724999,0,"Hot Dog"
148146879,827.99,"Popcorn"
644846934,706.06,"Hot Dog"
833094017,670.8,"Specialty"
996824357,802.94,"Beer"
467948392,792.62,"Soda"
768795423,870.46,"Burger"
361344344,923.81,"Soda"
523493775,808.77,"Hot Dog"
366902811,947.04,"Hot Dog"
832909880,942.24,"Soda"
373541870,952.17,"Candy"
350522932,1033.05,"Hot Dog"
237045455,907.02,"Specialty"
863153216,824.85,"Popcorn"
930004307,1192.87,"Specialty"
579158249,2395.09,"Burger"
336747503,780.3,"Beer"
277097358,940.26,"Beer"
624467173,789.17,"Hot Dog"
205652373,883.53,"Candy"
254637734,1880.57,"Beer"
634960683,1275.15,"Specialty"
950584701,666.84,"Peanuts"
819198696,1515.49,"Popcorn"
159461148,1904.12,"Beer"
543088912,910.67,"Beer"
677219743,943.36,"Popcorn"
108015835,930.43,"Candy"
785977281,771.1,"Burger"
760894933,967.53,"Beer"
242953348,1551.35,"Popcorn"
931935705,1247,"Hot Dog"
964803008,854.47,"Burger"
418606435,1290.49,"Specialty"
637486118,959.28,"Popcorn"
157595515,843.33,"Burger"
534251402,974.22,"Hot Dog"
192293093,1379.68,"Soda"
905389854,931.87,"Specialty"
506832289,1135.12,"Popcorn"
654844276,837.22,"Beer"
379713356,1142.26,"Soda"
204937178,816,"Soda"
596251305,1833.11,"Hot Dog"
242016478,748.05,"Popcorn"
218352048,904.71,"Beer"
968447969,731.33,"Popcorn"
875781256,936.55,"Beer"
386328792,886.16,"Burger"
577738946,1391.54,"Soda"
212634789,843.58,"Hot Dog"
873158475,687.26,"Hot Dog"
337830010,1115.77,"Candy"
535170948,871.69,"Hot Dog"
328550818,294.53,"Beer"
376972625,741.41,"Burger"
427955005,903.23,"Peanuts"
174098543,863.59,"Beer"
438046751,1144.25,"Burger"
127548764,929.02,"Beer"
498396620,908.2,"Peanuts"
524427946,1245.81,"Popcorn"
158488723,940.47,"Beer"
253444244,872.44,"Beer"
753280044,822.22,"Burger"
891986711,833.08,"Peanuts"
618244390,846.05,"Beer"
388857173,436.56,"Soda"
386982890,840.96,"Specialty"
865121628,885.48,"Soda"
744757614,1805.87,"Hot Dog"
883578240,997.47,"Specialty"
974152902,928.32,"Beer"
300966425,868.78,"Hot Dog"
951861061,612.68,"Popcorn"
688950767,919.26,"Specialty"
258831815,2193.58,"Specialty"
930311404,964.17,"Beer"
343890359,1452.32,"Beer"
310115101,935.49,"Beer"
160975301,756.51,"Peanuts"
513196389,2396.52,"Hot Dog"
786141299,983.39,"Hot Dog"
746603116,972.83,"Beer"
804734369,837.72,"Beer"
309091073,1387.76,"Peanuts"
994281661,1104.94,"Hot Dog"
993065287,851.32,"Specialty"
760723095,1134.72,"Popcorn"
399763418,810.22,"Burger"
234629963,950.13,"Soda"
877020448,927.78,"Beer"
322033242,759.17,"Soda"
542036303,890.09,"Popcorn"
150016684,950.69,"Candy"
987387099,0,""
878433872,1019.01,"Popcorn"
113468652,811.84,"Soda"
518940910,833.11,"Popcorn"
883231073,797.75,"Popcorn"
873285531,775.74,"Beer"
864984294,910.83,"Hot Dog"
751514712,891.97,"Beer"
435142926,886.95,"Beer"
488657539,993.07,"Beer"
582804170,921.25,"Popcorn"
864837641,944.86,"Soda"
780768390,821.13,"Candy"
217441608,771.06,"Candy"
343730260,0,""
780611806,880.12,"Burger"
461893218,624.8,"Burger"
260318531,1034.48,"Burger"
176356551,1827.08,"Soda"
672892571,1323.5,"Soda"
939538175,2340.33,"Beer"
579700426,1283.4,"Popcorn"
940575175,1336.38,"Soda"
650187557,769.97,"Soda"
862736946,1170.08,"Popcorn"
145584174,1220.37,"Beer"
902767255,921.83,"Soda"
899724239,2407,"Specialty"
910298947,926.81,"Beer"
526218981,978.95,"Popcorn"
216839232,1320.25,"Hot Dog"
384519886,1151.49,"Beer"
183636112,822.95,"Beer"
337079989,774.22,"Candy"
731290009,1289.37,"Popcorn"
356460503,931.56,"Hot Dog"
841731835,710.18,"Beer"
239516754,957.46,"Hot Dog"
144954419,807.95,"Hot Dog"
974948915,594.45,"Hot Dog"
175748977,884.72,"Beer"
176421465,826.61,"Candy"
191503507,1267.22,"Beer"
583458096,856.19,"Specialty"
467688585,817.56,"Beer"
851664462,973.18,"Beer"
134704511,826.14,"Beer"
209134440,950.84,"Specialty"
145630458,750.61,"Hot Dog"
775313740,1320.24,"Beer"
717072287,911.95,"Popcorn"
892248682,809.54,"Popcorn"
748255809,958.63,"Burger"
480034422,873.3,"Popcorn"
511597058,794.27,"Beer"
312568186,855.41,"Popcorn"
430506086,582.72,"Soda"
298729963,1390.48,"Hot Dog"
787473562,1889.68,"Popcorn"
994478268,904.62,"Specialty"
399085996,643.4,"Hot Dog"
663011599,780.72,"Soda"
975114582,2370.88,"Burger"
336225287,794.55,"Beer"
271310681,736.91,"Beer"
835411493,988.21,"Soda"
581339172,1749.1,"Popcorn"
806499549,837.22,"Hot Dog"
706123943,1547.93,"Beer"
416822643,950.03,"Popcorn"
933147479,1181.74,"Soda"
648257730,747.94,"Specialty"
387022276,1157.81,"Soda"
230036718,725.27,"Specialty"
757562977,956.1,"Popcorn"
380929033,2649.32,"Popcorn"
575292675,1379.66,"Soda"
670983934,916.3,"Beer"
944648202,899.17,"Popcorn"
846347067,1303.88,"Candy"
361199739,1053.68,"Beer"
317709190,1341.89,"Specialty"
873175323,836.5,"Beer"
845152981,1849.33,"Peanuts"
382310806,1043.51,"Soda"
471172775,1203.27,"Soda"
703305548,783.74,"Popcorn"
508311385,833.13,"Burger"
381980226,924.27,"Hot Dog"
949719840,892.75,"Beer"
760736565,900.35,"Burger"
684936647,762.62,"Beer"
356207794,1369.97,"Beer"
130928264,824.45,"Popcorn"
563031091,1380.57,"Burger"
845008344,1251.94,"Soda"
233704731,874.49,"Candy"
763003524,1302.85,"Soda"
896132512,863.83,"Popcorn"
281330429,1303.87,"Burger"
228680990,896.04,"Hot Dog"
819934076,1542.6,"Hot Dog"
190724755,857.42,"Burger"
666744761,791.2,"Peanuts"
323333392,846.26,"Popcorn"
704512574,1998.42,"Beer"
386279258,1272.52,"Beer"
282149256,2121.09,"Soda"
192309203,1023.32,"Beer"
548692336,915.87,"Hot Dog"
238143922,1605.2,"Specialty"
147122406,1395.45,"Beer"
496114253,2442.54,"Hot Dog"
228761333,783.16,"Popcorn"
689487491,954.05,"Burger"
429951327,698.9,"Beer"
352752487,918.31,"Beer"
202401320,784.83,"Beer"
240053836,1383.13,"Beer"
697502364,878.26,"Popcorn"
296467194,829.5,"Beer"
575068460,839.1,"Popcorn"
275865394,899.29,"Hot Dog"
908406268,981.81,"Soda"
926940613,749.84,"Beer"
582536336,776.49,"Beer"
358136098,824.95,"Popcorn"
301839803,933.19,"Candy"
884459248,845.97,"Soda"
213999194,972.66,"Beer"
252748316,1274.06,"Specialty"
684311273,0,""
475925411,695.46,"Burger"
808626180,958.25,"Soda"
990281870,827.58,"Popcorn"
621503048,1661.79,"Beer"
322971234,920.16,"Hot Dog"
159389175,683.63,"Burger"
182902527,1278.63,"Hot Dog"
544451436,914.94,"Soda"
533914576,1388.55,"Beer"
555526664,899.34,"Burger"
414074509,948.34,"Beer"
833348295,782.7,"Specialty"
342854266,1182.1,"Popcorn"
384232999,966.2,"Hot Dog"
921829576,1291,"Beer"
416976061,1155.21,"Soda"
148643287,1279.27,"Popcorn"
292052073,991.71,"Specialty"
358403275,1383.81,"Beer"
575464019,1289.39,"Specialty"
482766170,886.84,"Soda"
782653429,892.29,"Soda"
163052664,629.44,"Hot Dog"
893355181,929.22,"Beer"
655871430,792.54,"Soda"
249718376,1376.29,"Burger"
241798363,906.02,"Burger"
944709165,782.91,"Burger"
914621603,999,"Soda"
337592855,992.56,"Beer"
959425271,766.1,"Popcorn"
470390202,677.69,"Soda"
164699269,955.53,"Hot Dog"
383118436,2007.27,"Beer"
349863610,825.01,"Beer"
356566941,2708.98,"Soda"
983140995,917.86,"Soda"
858575681,725.96,"Beer"
187790551,500.25,"Hot Dog"
946918767,1690.83,"Beer"
755380313,793.98,"Soda"
287215025,987.24,"Burger"
295485524,812.96,"Beer"
202894494,770.59,"Soda"
934885312,793.42,"Beer"
402541992,797.99,"Hot Dog"
777152938,0,""
630239251,663.9,"Soda"
755174620,941.73,"Popcorn"
921569690,1383.61,"Beer"
745108531,966.49,"Peanuts"
788184431,913.7,"Candy"
977164649,921.9,"Soda"
548345180,831.09,"Beer"
989969850,796.95,"Burger"
230217853,997.42,"Specialty"
639738142,933.26,"Popcorn"
936534743,1728.7,"Popcorn"
455937791,1341.14,"Popcorn"
732531612,671.63,"Hot Dog"
608109389,675.98,"Candy"
959625041,781.53,"Soda"
975587466,927.91,"Popcorn"
865354028,757.85,"Beer"
297299059,852.97,"Popcorn"
841353614,897.64,"Beer"
573759150,1042.67,"Hot Dog"
195264936,865.2,"Hot Dog"
816756078,974.42,"Hot Dog"
858912560,797.74,"Popcorn"
294624457,971.7,"Burger"
795847695,1373.74,"Beer"
211746202,819.68,"Candy"
607525813,611.07,"Popcorn"
301651063,1205.14,"Candy"
146868583,1177.71,"Burger"
367156821,746.24,"Specialty"
885225467,1113.17,"Beer"
241862017,934.84,"Soda"
718681686,633.46,"Hot Dog"
494358066,815.82,"Soda"
209957686,1248.66,"Peanuts"
375482660,699.85,"Burger"
104371493,949.73,"Popcorn"
371151575,836,"Burger"
905516740,735.35,"Hot Dog"
112665667,819.26,"Specialty"
923766455,900.98,"Candy"
192087450,919.65,"Popcorn"
898606902,779.28,"Soda"
201885986,695.43,"Specialty"
864771217,704.38,"Beer"
595917333,776.38,"Soda"
603604093,2456.47,"Specialty"
401154849,980.66,"Peanuts"
552315998,819.52,"Popcorn"
534584735,895.51,"Specialty"
114053712,1097.67,"Popcorn"
427790368,1160.45,"Beer"
292362766,1101.99,"Soda"
576058059,722.54,"Hot Dog"
768617796,885.95,"Soda"
671748745,1325.07,"Beer"
840836347,659.08,"Beer"
543896691,823.33,"Beer"
343139533,1213.87,"Popcorn"
132499374,990.47,"Soda"
312552932,1959.09,"Beer"
958342183,748.75,"Soda"
603589259,1270.67,"Hot Dog"
710196295,909.22,"Popcorn"
642606116,823.17,"Beer"
697613294,1226.55,"Popcorn"
187817378,700.71,"Hot Dog"
806056712,1265.86,"Burger"
506825598,924.77,"Beer"
232403176,1206.91,"Soda"
207663126,825.77,"Popcorn"
139014066,1429.25,"Candy"
284136472,837.63,"Popcorn"
642166351,1163.34,"Popcorn"
848020019,820.7,"Burger"
407826311,951.39,"Popcorn"
220505124,827.11,"Popcorn"
427904339,604.74,"Hot Dog"
662644769,991.09,"Beer"
958614613,968.97,"Soda"
710518434,774.52,"Specialty"
528544967,725.29,"Burger"
818832527,1138.3,"Beer"
119876055,649.39,"Beer"
230279840,934.49,"Popcorn"
977399300,579.28,"Hot Dog"
192448505,1135.27,"Hot Dog"
978673502,925.59,"Soda"
252076259,1293.91,"Burger"
259352128,1110.88,"Beer"
365892876,451.96,"Hot Dog"
430705324,844.36,"Hot Dog"
249258412,824.74,"Specialty"
476152335,932.71,"Specialty"
640296228,1367.72,"Peanuts"
596133274,557.45,"Beer"
887147999,1299.49,"Popcorn"
390545475,881.89,"Beer"
719878114,792.51,"Beer"
527992716,901.13,"Hot Dog"
860316300,973.15,"Soda"
446837033,1363.56,"Specialty"
344103256,1134.34,"Burger"
789833871,759.16,"Hot Dog"
391086474,767.8,"Hot Dog"
740050647,920.14,"Burger"
273765660,763.14,"Candy"
612239773,962.09,"Soda"
196469142,765.44,"Hot Dog"
675001655,775.77,"Popcorn"
736211809,1989.71,"Specialty"
215642229,680.58,"Specialty"
999812080,1289.75,"Hot Dog"
107427389,1248.27,"Popcorn"
498209450,885.1,"Peanuts"
507409370,2105.82,"Hot Dog"
420900981,800.74,"Hot Dog"
558603682,953,"Beer"
975968576,953.49,"Beer"
735568904,777,"Hot Dog"
834370970,969.97,"Beer"
135839410,914.54,"Popcorn"
606677939,913.35,"Specialty"
855639828,906.11,"Burger"
639308478,913.49,"Beer"
874319028,970.49,"Soda"
581504099,899.2,"Popcorn"
492500739,759.17,"Beer"
780925536,1344.39,"Beer"
977382364,1082.26,"Popcorn"
647126564,758.93,"Popcorn"
911184563,757.82,"Hot Dog"
168881846,956.84,"Beer"
907425567,799.54,"Specialty"
327276400,891.9,"Hot Dog"
599746897,1082.42,"Soda"
570498710,2038.49,"Beer"
994820399,815.7,"Beer"
435229517,902.47,"Peanuts"
292962786,778.83,"Burger"
408174172,995.77,"Beer"
186566254,953.14,"Burger"
169476250,824.69,"Specialty"
240907164,766.3,"Specialty"
322801159,1256.06,"Beer"
568880977,751.58,"Soda"
901191574,964.73,"Beer"
556079875,853.52,"Peanuts"
564956652,982.25,"Specialty"
528022385,1048.76,"Soda"
411127109,726.73,"Hot Dog"
192176668,1303.98,"Beer"
310772287,949.84,"Soda"
272698157,1280.95,"Soda"
713987516,1187.99,"Soda"
815914607,912.65,"Specialty"
753546475,956.42,"Beer"
936132542,750.83,"Beer"
431375822,740.57,"Soda"
411044910,1303.24,"Peanuts"
747874146,789.23,"Peanuts"
159504033,1248.69,"Beer"
750797416,1198.68,"Hot Dog"
583345657,1905.57,"Beer"
583184920,769.43,"Beer"
367163202,787.1,"Soda"
300652274,948.94,"Hot Dog"
346054418,1358.88,"Soda"
613352712,673.52,"Peanuts"
318353534,975.61,"Beer"
211997956,942.63,"Burger"
504194017,1566.9,"Soda"
928687202,1180.58,"Hot Dog"
958739146,966.81,"Soda"
519666296,1345.98,"Beer"
947549575,998.08,"Candy"
177383121,907.58,"Specialty"
297624420,943.45,"Soda"
293896612,991.58,"Beer"
550839421,851.51,"Specialty"
434879991,1114.21,"Soda"
575897166,701.19,"Beer"
711198983,845.32,"Hot Dog"
404627540,1523.62,"Beer"
574422721,1227.23,"Soda"
407423620,834.9,"Specialty"
655555026,858.77,"Popcorn"
899703261,790.33,"Beer"
640927198,1324.27,"Popcorn"
422731405,676.97,"Peanuts"
615959722,1339.37,"Specialty"
351281281,988.46,"Beer"
922644861,947.24,"Beer"
777858926,1189.64,"Hot Dog"
548245437,775,"Beer"
920530123,839.94,"Beer"
612178165,767.76,"Soda"
242974656,1287.66,"Hot Dog"
107756845,1881.55,"Peanuts"
504709609,821.37,"Hot Dog"
285638567,2306.44,"Beer"
403549327,908.17,"Soda"
965692154,787.73,"Beer"
558006711,868.59,"Soda"
290352476,1320.65,"Popcorn"
569484414,847.9,"Burger"
237468192,982.34,"Beer"
161735305,1655.12,"Burger"
358676660,919.67,"Hot Dog"
834935544,820.98,"Candy"
166068155,753.73,"Soda"
869067351,929.98,"Beer"
488925360,723.23,"Peanuts"
440014044,789.21,"Hot Dog"
314050582,755.72,"Beer"
243457742,998.37,"Burger"
700302715,916.82,"Specialty"
391853234,827.45,"Hot Dog"
675829751,2306.02,"Beer"
407638378,998.86,"Candy"
850710754,1773.29,"Hot Dog"
300581111,866.64,"Hot Dog"
170682185,781.97,"Soda"
873621982,1248.68,"Beer"
422687957,885.92,"Soda"
919976774,827.43,"Popcorn"
710263515,755.69,"Hot Dog"
638407099,1341.78,"Beer"
163388622,779.26,"Hot Dog"
660755836,1245.88,"Beer"
886459172,716.82,"Hot Dog"
310210085,991.76,"Soda"
227949376,775.31,"Hot Dog"
993794757,903.89,"Popcorn"
285896724,982.26,"Candy"
622195877,1065.51,"Burger"
325488086,908.5,"Beer"
914822046,455.04,"Peanuts"
221769258,760.42,"Beer"
789750871,1888.14,"Beer"
144425145,1182.2,"Beer"
448252302,1296.92,"Beer"
155991369,841.27,"Hot Dog"
179950391,853.82,"Specialty"
317937963,1189.24,"Peanuts"
539423957,861.92,"Soda"
524083950,750.5,"Hot Dog"
104178581,969.92,"Hot Dog"
788100807,734.52,"Popcorn"
318083964,1124.92,"Beer"
381273430,715.4,"Hot Dog"
623712810,2398.85,"Peanuts"
660689196,1698.67,"Beer"
107209144,889.26,"Popcorn"
183951344,993.14,"Soda"
848832073,895.73,"Burger"
552962079,2636.98,"Soda"
449606211,1213.58,"Beer"
692175355,762.48,"Popcorn"
131968526,811.4,"Hot Dog"
771464318,1724.84,"Soda"
103927049,866.66,"Specialty"
762295205,1391.01,"Burger"
790694770,1346.36,"Specialty"
801938261,1197.96,"Soda"
404701336,801.36,"Beer"
135292686,842.55,"Specialty"
790963959,925.81,"Specialty"
258887274,0,""
857391187,843.63,"Hot Dog"
198685473,1344.24,"Beer"
890974907,2708.82,"Popcorn"
666631885,842.97,"Soda"
798807283,1209.69,"Hot Dog"
