GEOID,ID,Name,State,Annual_Temperature_Avg,Temperature_Baseline,Temperature_Anomaly,Annual_Heating_Degree_Days,Heating_DD_Baseline,Heating_DD_Anomaly,Annual_Cooling_Degree_Days,Cooling_DD_Baseline,Cooling_DD_Anomaly,Heating_Intensity,Cooling_Intensity,Heating_to_Cooling_Ratio,High_Heating_Demand,Very_High_Heating_Demand,Extreme_Heating_Demand,Climate_Category,Is_Very_Cold_Climate,Is_Cold_Climate,Is_Warm_Climate,Is_Warming_Significantly,Temperature_Change_Rate,Heating_Burden_Index,Climate_Extremity,Heating_Efficiency_Change
34023,NJ-023,Middlesex County,New Jersey,55.8,51.8,4,23437,27597,-4160,5700,3754,1946,64.21095890410959,15.616438356164384,4.1110331520785826,1,1,1,Moderate,0,0,0,1,7.722007722007722,452.4517374517375,4,15.074102257491756
34025,NJ-025,Monmouth County,New Jersey,55.8,52,3.8,23322,27353,-4031,5671,3734,1937,63.895890410958906,15.536986301369863,4.111777150916784,1,1,1,Moderate,0,0,0,1,7.307692307692307,448.5,3.8,14.736957554929988
34027,NJ-027,Morris County,New Jersey,52.6,48.9,3.7,27555,31581,-4026,3844,2388,1456,75.4931506849315,10.531506849315068,7.166449934980494,1,1,1,Moderate,0,0,0,1,7.566462167689163,563.4969325153374,3.7,12.748171368861025
34029,NJ-029,Ocean County,New Jersey,55.8,52.2,3.6,23044,26813,-3769,5529,3646,1883,63.134246575342466,15.147945205479452,4.167088607594937,1,1,1,Moderate,0,0,0,1,6.896551724137931,441.455938697318,3.6,14.056614328870323
34031,NJ-031,Passaic County,New Jersey,52.9,49.1,3.8,27522,31335,-3813,4027,2519,1508,75.40273972602739,11.032876712328767,6.832671300893744,1,1,1,Moderate,0,0,0,1,7.739307535641547,560.5295315682281,3.8,12.168501675442796
34033,NJ-033,Salem County,New Jersey,56.7,53.5,3.2,21822,25391,-3569,6504,4673,1831,59.78630136986301,17.81917808219178,3.354650269023828,1,1,1,Moderate,0,0,0,1,5.981308411214954,407.8878504672897,3.2,14.056161632074357
34035,NJ-035,Somerset County,New Jersey,54.5,50.6,3.9,24904,29212,-4308,4980,3213,1767,68.23013698630137,13.643835616438356,4.999799237100984,1,1,1,Moderate,0,0,0,1,7.707509881422925,492.17391304347825,3.9,14.74736409694646
34037,NJ-037,Sussex County,New Jersey,51,47.6,3.4,29970,33551,-3581,3073,1991,1082,82.10958904109589,8.419178082191781,9.749512036434613,1,1,1,Moderate,0,0,0,1,7.142857142857142,629.6218487394958,3.4,10.673303329259932
34039,NJ-039,Union County,New Jersey,56,51.7,4.3,23574,27805,-4231,5811,3794,2017,64.58630136986301,15.92054794520548,4.056090846524432,1,1,1,Moderate,0,0,0,1,8.317214700193423,455.9767891682785,4.3,15.216687646106816
34041,NJ-041,Warren County,New Jersey,51.9,48.2,3.7,28243,32706,-4463,3553,2244,1309,77.37808219178082,9.734246575342466,7.946820483961734,1,1,1,Moderate,0,0,0,1,7.676348547717843,585.954356846473,3.7,13.645814223689841
35001,NM-001,Bernalillo County,New Mexico,55,52.2,2.8,22651,26471,-3820,4731,3270,1461,62.057534246575344,12.961643835616439,4.786770921386306,1,1,1,Moderate,0,0,0,1,5.363984674329501,433.92720306513405,2.8,14.430886630652411
35003,NM-003,Catron County,New Mexico,49.7,47.7,2,28302,32197,-3895,1176,708,468,77.53972602739726,3.221917808219178,24.04587935429057,1,1,1,Cold,0,1,0,0,4.192872117400419,593.3333333333333,2,12.09740037891729
35005,NM-005,Chaves County,New Mexico,61.6,57.8,3.8,15927,19150,-3223,8365,6081,2284,43.635616438356166,22.91780821917808,1.9037771934018648,1,1,1,Warm,0,0,1,1,6.5743944636678195,275.5536332179931,3.8,16.830287206266316
35006,NM-006,Cibola County,New Mexico,50,48.3,1.7,28714,31713,-2999,2073,1315,758,78.66849315068494,5.67945205479452,13.844744455159113,1,1,1,Moderate,0,0,0,0,3.5196687370600417,594.4927536231885,1.7,9.456689685617885
35007,NM-007,Colfax County,New Mexico,48.1,46.6,1.5,31236,34267,-3031,1174,811,363,85.57808219178082,3.2164383561643834,26.58382978723404,1,1,1,Cold,0,1,0,0,3.2188841201716736,670.3004291845493,1.5,8.845244696063267
35009,NM-009,Curry County,New Mexico,58.7,55.4,3.3,19329,22599,-3270,6678,5207,1471,52.95616438356164,18.295890410958904,2.893996107201677,1,1,1,Moderate,0,0,0,1,5.956678700361011,348.898916967509,3.3,14.469666799415904
35011,NM-011,De Baca County,New Mexico,60.2,56.5,3.7,17406,21127,-3721,7688,5723,1965,47.68767123287671,21.063013698630137,2.2637534139680064,1,1,1,Warm,0,0,1,1,6.548672566371681,308.070796460177,3.7,17.612533724617787
35013,NM-013,Dona Ana County,New Mexico,63.2,60.1,3.2,13155,16596,-3441,10108,7746,2362,36.04109589041096,27.693150684931506,1.3013156593134831,1,1,1,Warm,0,0,1,1,5.324459234608985,218.88519134775373,3.2,20.733911785972523
35015,NM-015,Eddy County,New Mexico,63.6,60.5,3.2,13259,16169,-2910,10275,7985,2290,36.326027397260276,28.15068493150685,1.2902880498248346,1,1,1,Warm,0,0,1,1,5.289256198347108,219.15702479338842,3.2,17.997402436761707
35017,NM-017,Grant County,New Mexico,57.5,54.8,2.6,18295,22058,-3763,4980,3625,1355,50.12328767123287,13.643835616438356,3.6729572375025095,1,1,1,Moderate,0,0,0,1,4.744525547445256,333.8503649635037,2.6,17.059570223955028
35019,NM-019,Guadalupe County,New Mexico,56.8,54,2.8,20527,23919,-3392,5493,4065,1428,56.23835616438356,15.04931506849315,3.7362577357116855,1,1,1,Moderate,0,0,0,1,5.185185185185185,380.1296296296296,2.8,14.181194866006102
35021,NM-021,Harding County,New Mexico,55.2,53.2,2,22464,25421,-2957,5295,4128,1167,61.54520547945206,14.506849315068493,4.241691842900302,1,1,1,Moderate,0,0,0,0,3.7593984962406015,422.25563909774434,2,11.632115180362693
35023,NM-023,Hidalgo County,New Mexico,61.4,58.9,2.4,14171,17454,-3283,8115,6484,1631,38.824657534246576,22.232876712328768,1.746057171020207,1,1,1,Warm,0,0,1,1,4.074702886247878,240.5942275042445,2.4,18.80944196172797
35025,NM-025,Lea County,New Mexico,62.3,59.3,2.9,14993,17492,-2499,9116,7277,1839,41.07671232876712,24.975342465753425,1.644510255566524,1,1,1,Warm,0,0,1,1,4.8903878583473865,252.83305227655987,2.9,14.286530985593416
35027,NM-027,Lincoln County,New Mexico,56.4,53.3,3.1,20685,24161,-3476,4358,2919,1439,56.67123287671233,11.93972602739726,4.7453544390915345,1,1,1,Moderate,0,0,0,1,5.816135084427768,388.0863039399625,3.1,14.386821737510866
35028,NM-028,Los Alamos County,New Mexico,48.5,46.1,2.3,31175,35008,-3833,1393,713,680,85.41095890410959,3.8164383561643835,22.363701578192252,1,1,1,Cold,0,1,0,1,4.989154013015184,676.2472885032538,2.3,10.948925959780622
35029,NM-029,Luna County,New Mexico,62.5,59.8,2.7,13850,16956,-3106,9260,7509,1751,37.945205479452056,25.36986301369863,1.495518842457618,1,1,1,Warm,0,0,1,1,4.51505016722408,231.60535117056858,2.7,18.31799952819061
35031,NM-031,McKinley County,New Mexico,50.3,48.3,2,28819,31985,-3166,2607,1655,952,78.95616438356164,7.142465753424657,11.050230061349692,1,1,1,Moderate,0,0,0,0,4.140786749482402,596.6666666666667,2,9.89838987025168
35033,NM-033,Mora County,New Mexico,49.3,46.8,2.4,29826,33799,-3973,1286,757,529,81.71506849315068,3.5232876712328767,23.174825174825173,1,1,1,Cold,0,1,0,1,5.128205128205128,637.3076923076924,2.4,11.754785644545697
35035,NM-035,Otero County,New Mexico,59.4,56.5,2.9,16920,20028,-3108,6363,4677,1686,46.35616438356164,17.432876712328767,2.658705216844752,1,1,1,Moderate,0,0,0,1,5.132743362831858,299.46902654867256,2.9,15.518274415817853
35037,NM-037,Quay County,New Mexico,58.7,56.4,2.3,18952,21686,-2734,7410,6058,1352,51.92328767123288,20.301369863013697,2.557279719336122,1,1,1,Moderate,0,0,0,1,4.078014184397163,336.02836879432624,2.3,12.607212026192013
35039,NM-039,Rio Arriba County,New Mexico,46.8,44.5,2.3,33845,37791,-3946,976,556,420,92.72602739726027,2.673972602739726,34.6417604912999,1,1,1,Cold,0,1,0,1,5.168539325842696,760.561797752809,2.3,10.441639543806726
35041,NM-041,Roosevelt County,New Mexico,59.5,56.4,3.1,18036,21243,-3207,7180,5623,1557,49.413698630136984,19.671232876712327,2.511627906976744,1,1,1,Moderate,0,0,0,1,5.49645390070922,319.7872340425532,3.1,15.096737748905523
35043,NM-043,Sandoval County,New Mexico,51.4,49.2,2.3,27203,30646,-3443,2920,1885,1035,74.52876712328766,8,9.312906538856556,1,1,1,Moderate,0,0,0,1,4.674796747967479,552.9065040650406,2.3,11.234745154343145
35045,NM-045,San Juan County,New Mexico,53.2,50.3,2.8,26120,29718,-3598,4472,3127,1345,71.56164383561644,12.252054794520548,5.839481332439079,1,1,1,Moderate,0,0,0,1,5.566600397614314,519.2842942345925,2.8,12.107140453597147
35047,NM-047,San Miguel County,New Mexico,54,51.8,2.2,23488,26747,-3259,3992,2859,1133,64.35068493150685,10.936986301369863,5.88229401452542,1,1,1,Moderate,0,0,0,1,4.2471042471042475,453.43629343629345,2.2,12.18454406101619
35049,NM-049,Santa Fe County,New Mexico,50.6,48.5,2.1,28057,31496,-3439,2373,1445,928,76.86849315068493,6.501369863013698,11.818449873631003,1,1,1,Moderate,0,0,0,1,4.329896907216495,578.4948453608248,2.1,10.918846837693676
35051,NM-051,Sierra County,New Mexico,59.2,56.5,2.7,16846,20305,-3459,6640,4968,1672,46.153424657534245,18.19178082191781,2.5366661647342266,1,1,1,Moderate,0,0,0,1,4.778761061946903,298.1592920353982,2.7,17.035213001723715
35053,NM-053,Socorro County,New Mexico,55.7,53,2.8,21209,25026,-3817,4458,3165,1293,58.106849315068494,12.213698630136987,4.756447633998654,1,1,1,Moderate,0,0,0,1,5.283018867924528,400.1698113207547,2.8,15.25213777671222
35055,NM-055,Taos County,New Mexico,44.2,42.1,2.2,37384,41849,-4465,276,105,171,102.42191780821918,0.7561643835616438,134.96028880866427,1,1,1,Cold,0,1,0,1,5.225653206650831,887.980997624703,2.2,10.669311094649812
35057,NM-057,Torrance County,New Mexico,52.3,49.5,2.8,25373,29785,-4412,2966,1681,1285,69.51506849315068,8.126027397260273,8.551735760026963,1,1,1,Moderate,0,0,0,1,5.656565656565657,512.5858585858585,2.8,14.812825247607856
35059,NM-059,Union County,New Mexico,52.7,51.5,1.2,25381,27812,-2431,3902,3323,579,69.53698630136986,10.69041095890411,6.502946451447604,1,1,1,Moderate,0,0,0,0,2.3300970873786406,492.8349514563107,1.2,8.74083129584352
35061,NM-061,Valencia County,New Mexico,56.7,54,2.7,20400,24224,-3824,5972,4307,1665,55.89041095890411,16.361643835616437,3.415369161225515,1,1,1,Moderate,0,0,0,1,5,377.77777777777777,2.7,15.785997357992073
36001,NY-001,Albany County,New York,49.6,46.3,3.3,32839,35864,-3025,2604,2005,599,89.96986301369863,7.134246575342465,12.606142034548945,1,1,1,Cold,0,1,0,1,7.127429805615551,709.2656587473002,3.3,8.434641980816417
36003,NY-003,Allegany County,New York,48,44.8,3.2,34998,38039,-3041,1823,1338,485,95.88493150684931,4.994520547945205,19.1875,1,1,1,Cold,0,1,0,1,7.142857142857144,781.2053571428572,3.2,7.994426772522938
36005,NY-005,Bronx County,New York,56.5,52.6,3.9,22694,26751,-4057,6282,4266,2016,62.175342465753424,17.21095890410959,3.6119688047111254,1,1,1,Moderate,0,0,0,1,7.41444866920152,431.4448669201521,3.9,15.165788194833837
36007,NY-007,Broome County,New York,48.2,45.7,2.5,34375,36717,-2342,2020,1668,352,94.17808219178082,5.534246575342466,17.008906481939633,1,1,1,Cold,0,1,0,1,5.470459518599562,752.1881838074398,2.5,6.378516763352125
36009,NY-009,Cattaraugus County,New York,47.9,44.7,3.2,35006,38101,-3095,1729,1254,475,95.9068493150685,4.736986301369863,20.234682080924856,1,1,1,Cold,0,1,0,1,7.158836689038031,783.1319910514541,3.2,8.123146374110917
36011,NY-011,Cayuga County,New York,48.8,46.1,2.7,34181,36281,-2100,2305,1980,325,93.64657534246575,6.315068493150685,14.82263660017346,1,1,1,Cold,0,1,0,1,5.856832971800434,741.4533622559653,2.7,5.788153579008296
36013,NY-013,Chautauqua County,New York,49.2,45.9,3.3,33313,36350,-3037,2238,1672,566,91.26849315068493,6.131506849315069,14.878517195176418,1,1,1,Cold,0,1,0,1,7.18954248366013,725.7734204793029,3.3,8.354883081155434
36015,NY-015,Chemung County,New York,48.8,45.9,3,33363,36421,-3058,2377,1758,619,91.40547945205479,6.512328767123288,14.029857022708159,1,1,1,Cold,0,1,0,1,6.535947712418301,726.8627450980392,3,8.396254907882815
36017,NY-017,Chenango County,New York,46.8,44.4,2.4,35879,38636,-2757,1652,1309,343,98.2986301369863,4.526027397260274,21.70538415003025,1,1,1,Cold,0,1,0,1,5.405405405405405,808.0855855855856,2.4,7.135831866652863
36019,NY-019,Clinton County,New York,45.6,41.7,3.9,39872,43313,-3441,1665,1091,574,109.23835616438356,4.561643835616438,23.932773109243698,1,1,1,Cold,0,1,0,1,9.35251798561151,956.1630695443645,3.9,7.944497033223281
36021,NY-021,Columbia County,New York,50.6,47,3.5,31226,34620,-3394,3006,2080,926,85.55068493150685,8.235616438356164,10.384436315264383,1,1,1,Moderate,0,0,0,1,7.446808510638298,664.3829787234042,3.5,9.803581744656269
36023,NY-023,Cortland County,New York,46.7,44.2,2.5,36768,39055,-2287,1594,1341,253,100.73424657534247,4.367123287671233,23.05203761755486,1,1,1,Cold,0,1,0,1,5.656108597285067,831.8552036199095,2.5,5.855844322109846
36025,NY-025,Delaware County,New York,46.4,43.8,2.6,36705,39488,-2783,1271,986,285,100.56164383561644,3.4821917808219176,28.8561320754717,1,1,1,Cold,0,1,0,1,5.936073059360731,838.013698630137,2.6,7.047710696920584
36027,NY-027,Dutchess County,New York,51.6,47.7,3.9,29527,33566,-4039,3627,2254,1373,80.8958904109589,9.936986301369863,8.13864388092613,1,1,1,Moderate,0,0,0,1,8.176100628930817,619.0146750524109,3.9,12.033009593040576
36029,NY-029,Erie County,New York,49.6,46.2,3.4,32649,35981,-3332,2710,1860,850,89.44931506849315,7.424657534246576,12.043157506455183,1,1,1,Cold,0,1,0,1,7.359307359307358,706.6883116883116,3.4,9.26044301158945
36031,NY-031,Essex County,New York,43.5,40.4,3.2,42167,45387,-3220,925,641,284,115.52602739726028,2.5342465753424657,45.53671706263499,1,1,1,Cold,0,1,0,1,7.920792079207921,1043.7376237623762,3.2,7.094542490140348
36033,NY-033,Franklin County,New York,44.1,40.2,3.9,42035,45724,-3689,1123,734,389,115.16438356164383,3.0767123287671234,37.39768683274021,1,1,1,Cold,0,1,0,1,9.701492537313431,1045.6467661691543,3.9,8.067973055725657
36035,NY-035,Fulton County,New York,46.7,43.7,3,37317,40003,-2686,1666,1342,324,102.23835616438356,4.564383561643836,22.385722855428913,1,1,1,Cold,0,1,0,1,6.864988558352403,853.9359267734553,3,6.7144964127690425
36037,NY-037,Genesee County,New York,49,46,3,33076,36310,-3234,2733,1900,833,90.61917808219178,7.487671232876712,12.098024871982444,1,1,1,Cold,0,1,0,1,6.521739130434782,719.0434782608696,3,8.906637290002754
36039,NY-039,Greene County,New York,48.1,45,3.1,34696,37616,-2920,1705,1311,394,95.05753424657534,4.671232876712328,20.337631887456038,1,1,1,Cold,0,1,0,1,6.888888888888889,771.0222222222222,3.1,7.762654189706508
36041,NY-041,Hamilton County,New York,43,39.7,3.2,43303,46357,-3054,738,501,237,118.63835616438357,2.021917808219178,58.596752368064955,1,1,1,Cold,0,1,0,1,8.060453400503778,1090.7556675062972,3.2,6.588001812024075
36043,NY-043,Herkimer County,New York,44.7,41.7,3,40240,43093,-2853,1243,896,347,110.24657534246575,3.4054794520547946,32.347266881028936,1,1,1,Cold,0,1,0,1,7.1942446043165464,964.9880095923261,3,6.62056482491356
36045,NY-045,Jefferson County,New York,47.2,43.6,3.6,37015,40359,-3344,2146,1485,661,101.41095890410959,5.879452054794521,17.24033535165347,1,1,1,Cold,0,1,0,1,8.256880733944955,848.9678899082569,3.6,8.285636413191606
36047,NY-047,Kings County,New York,56.9,53,3.9,22226,26127,-3901,6427,4422,2005,60.893150684931506,17.60821917808219,3.457685127566895,1,1,1,Moderate,0,0,0,1,7.3584905660377355,419.35849056603774,3.9,14.930914379760402
36049,NY-049,Lewis County,New York,44.9,41.3,3.6,40563,43925,-3362,1278,845,433,111.13150684931507,3.5013698630136987,31.714620797498046,1,1,1,Cold,0,1,0,1,8.716707021791768,982.1549636803875,3.6,7.653955606146841
36051,NY-051,Livingston County,New York,49.6,46.3,3.3,32573,35870,-3297,2642,1990,652,89.24109589041096,7.238356164383561,12.324252743094968,1,1,1,Cold,0,1,0,1,7.127429805615551,703.5205183585314,3.3,9.191524951212712
36053,NY-053,Madison County,New York,47.1,44.1,3,36485,39206,-2721,1760,1354,406,99.95890410958904,4.821917808219178,20.7183418512209,1,1,1,Cold,0,1,0,1,6.802721088435374,827.3242630385487,3,6.940264245268582
36055,NY-055,Monroe County,New York,50,46.8,3.2,31672,35151,-3479,3198,2265,933,86.77260273972603,8.761643835616438,9.900593935604876,1,1,1,Moderate,0,0,0,1,6.837606837606838,676.7521367521368,3.2,9.897300219054934
36057,NY-057,Montgomery County,New York,48.7,45.9,2.8,34501,36702,-2201,2507,2098,409,94.52328767123288,6.868493150684931,13.756379585326954,1,1,1,Cold,0,1,0,1,6.1002178649237475,751.6557734204794,2.8,5.996948395182824
36059,NY-059,Nassau County,New York,55.7,51.9,3.9,23319,27426,-4107,5536,3635,1901,63.88767123287671,15.167123287671233,4.211486364457287,1,1,1,Moderate,0,0,0,1,7.514450867052023,449.3063583815029,3.9,14.974841391380442
36061,NY-061,New York County,New York,56.8,52.8,4,22409,26461,-4052,6483,4439,2044,61.394520547945206,17.76164383561644,3.4560456508328192,1,1,1,Moderate,0,0,0,1,7.575757575757576,424.4128787878788,4,15.313102301500322
36063,NY-063,Niagara County,New York,49.7,46.9,2.8,31681,34974,-3293,3296,2241,1055,86.7972602739726,9.03013698630137,9.609038519866546,1,1,1,Cold,0,1,0,1,5.970149253731343,675.5010660980811,2.8,9.415565848916337
36065,NY-065,Oneida County,New York,47.1,44,3.1,36810,39541,-2731,1961,1477,484,100.84931506849315,5.372602739726028,18.761467889908257,1,1,1,Cold,0,1,0,1,7.045454545454545,836.5909090909091,3.1,6.906755013783162
36067,NY-067,Onondaga County,New York,49,45.7,3.3,34412,36840,-2428,2371,1905,466,94.27945205479452,6.495890410958904,14.507588532883643,1,1,1,Cold,0,1,0,1,7.221006564551422,752.9978118161926,3.3,6.590662323561346
36069,NY-069,Ontario County,New York,49.3,46.3,3,33117,35929,-2812,2560,2028,532,90.73150684931507,7.013698630136986,12.93127684498243,1,1,1,Cold,0,1,0,1,6.479481641468683,715.2699784017279,3,7.826546800634585
36071,NY-071,Orange County,New York,51.2,47.9,3.4,29374,33266,-3892,3471,2172,1299,80.47671232876712,9.509589041095891,8.460253456221198,1,1,1,Moderate,0,0,0,1,7.09812108559499,613.2359081419625,3.4,11.69963325918355
36073,NY-073,Orleans County,New York,49.5,46.6,2.9,32376,35493,-3117,3120,2130,990,88.7013698630137,8.547945205479452,10.373598205703301,1,1,1,Cold,0,1,0,1,6.223175965665235,694.763948497854,2.9,8.782013354746006
36075,NY-075,Oswego County,New York,48.5,44.9,3.6,35003,38052,-3049,2277,1647,630,95.8986301369863,6.238356164383561,15.365671641791044,1,1,1,Cold,0,1,0,1,8.017817371937639,779.5768374164811,3.6,8.012719436560497
36077,NY-077,Otsego County,New York,46.2,44,2.2,37073,39311,-2238,1402,1153,249,101.56986301369864,3.841095890410959,26.424091233071987,1,1,1,Cold,0,1,0,1,5,842.5681818181819,2.2,5.693063010353336
36079,NY-079,Putnam County,New York,52.2,48.2,4,28746,32734,-3988,3711,2332,1379,78.75616438356164,10.167123287671233,7.744073275862069,1,1,1,Moderate,0,0,0,1,8.29875518672199,596.3900414937759,4,12.183051261685097
36081,NY-081,Queens County,New York,56.4,52.7,3.7,22618,26505,-3887,6094,4180,1914,61.967123287671235,16.695890410958903,3.710910582444627,1,1,1,Moderate,0,0,0,1,7.020872865275142,429.1840607210626,3.7,14.665157517449536
36083,NY-083,Rensselaer County,New York,49.4,45.6,3.8,32993,36771,-3778,2501,1674,827,90.3917808219178,6.852054794520548,13.186650679456434,1,1,1,Cold,0,1,0,1,8.333333333333332,723.530701754386,3.8,10.274401022544941
36085,NY-085,Richmond County,New York,56.9,52.7,4.1,22390,26461,-4071,6385,4281,2104,61.342465753424655,17.493150684931507,3.506107109301597,1,1,1,Moderate,0,0,0,1,7.77988614800759,424.8576850094876,4.1,15.384906088205282
36087,NY-087,Rockland County,New York,53.5,49.7,3.9,26628,30674,-4046,4590,2891,1699,72.95342465753424,12.575342465753424,5.800043563493793,1,1,1,Moderate,0,0,0,1,7.847082494969819,535.7746478873239,3.9,13.190324052943861
36089,NY-089,St. Lawrence County,New York,45.8,41.8,4,39484,43225,-3741,1697,1110,587,108.17534246575343,4.64931506849315,23.25323910482921,1,1,1,Cold,0,1,0,1,9.569377990430622,944.5933014354067,4,8.654713707345287
36091,NY-091,Saratoga County,New York,48.5,44.9,3.6,34580,38166,-3586,2344,1661,683,94.73972602739725,6.421917808219178,14.746268656716419,1,1,1,Cold,0,1,0,1,8.017817371937639,770.1559020044543,3.6,9.39579730650317
36093,NY-093,Schenectady County,New York,49.3,45.9,3.4,33474,36578,-3104,2646,2013,633,91.7095890410959,7.249315068493151,12.646014355874575,1,1,1,Cold,0,1,0,1,7.4074074074074066,729.281045751634,3.4,8.4859751763355
36095,NY-095,Schoharie County,New York,47.1,44.4,2.7,36500,38590,-2090,1541,1308,233,100,4.221917808219178,23.670557717250325,1,1,1,Cold,0,1,0,1,6.081081081081082,822.072072072072,2.7,5.415910857735164
36097,NY-097,Schuyler County,New York,48.5,45.5,3,34088,36995,-2907,2212,1681,531,93.3917808219178,6.06027397260274,15.403524627202891,1,1,1,Cold,0,1,0,1,6.593406593406594,749.1868131868132,3,7.857818624138398
36099,NY-099,Seneca County,New York,49.5,47,2.5,32932,34965,-2033,2671,2317,354,90.22465753424657,7.317808219178082,12.324850299401197,1,1,1,Cold,0,1,0,1,5.319148936170213,700.6808510638298,2.5,5.8143858143858145
36101,NY-101,Steuben County,New York,48.3,45.2,3.2,34500,37484,-2984,1920,1496,424,94.52054794520548,5.260273972602739,17.959396147839666,1,1,1,Cold,0,1,0,1,7.079646017699115,763.2743362831858,3.2,7.960729911428876
36103,NY-103,Suffolk County,New York,54.1,50.3,3.8,25170,29241,-4071,4157,2578,1579,68.95890410958904,11.389041095890411,6.053391053391054,1,1,1,Moderate,0,0,0,1,7.554671968190855,500.39761431411534,3.8,13.922232481789267
36105,NY-105,Sullivan County,New York,48.3,45.2,3.1,33783,37241,-3458,1910,1239,671,92.55616438356165,5.232876712328767,17.67817896389325,1,1,1,Cold,0,1,0,1,6.8584070796460175,747.4115044247787,3.1,9.285464944550363
36107,NY-107,Tioga County,New York,48.4,45.8,2.6,34052,36507,-2455,2177,1755,422,93.2931506849315,5.964383561643835,15.634527089072543,1,1,1,Cold,0,1,0,1,5.676855895196507,743.4934497816595,2.6,6.724737721532857
36109,NY-109,Tompkins County,New York,48,45.6,2.5,34927,36958,-2031,2055,1762,293,95.69041095890411,5.63013698630137,16.98784046692607,1,1,1,Cold,0,1,0,1,5.482456140350877,765.9429824561403,2.5,5.49542724173386
36111,NY-111,Ulster County,New York,49.3,46,3.4,32371,36043,-3672,2366,1518,848,88.68767123287671,6.482191780821918,13.675961132234896,1,1,1,Cold,0,1,0,1,7.391304347826087,703.7173913043479,3.4,10.187831201620288
36113,NY-113,Warren County,New York,45.6,42.3,3.4,38619,42223,-3604,1364,943,421,105.8054794520548,3.736986301369863,28.29230769230769,1,1,1,Cold,0,1,0,1,8.037825059101655,912.9787234042553,3.4,8.535632238353504
36115,NY-115,Washington County,New York,48.1,44.5,3.6,34664,38675,-4011,2297,1497,800,94.96986301369863,6.293150684931507,15.084421235857267,1,1,1,Cold,0,1,0,1,8.089887640449438,778.9662921348314,3.6,10.371040723981901
36117,NY-117,Wayne County,New York,49.3,46.7,2.6,33306,35391,-2085,2594,2188,406,91.24931506849315,7.1068493150684935,12.834682080924855,1,1,1,Cold,0,1,0,1,5.567451820128479,713.1905781584582,2.6,5.891328303806052
36119,NY-119,Westchester County,New York,54,50,4,26051,30203,-4152,4688,2981,1707,71.37260273972603,12.843835616438357,5.555768820644061,1,1,1,Moderate,0,0,0,1,8,521.02,4,13.746978776942687
36121,NY-121,Wyoming County,New York,48,44.7,3.3,34904,38291,-3387,1988,1379,609,95.62739726027397,5.446575342465754,17.54851684263449,1,1,1,Cold,0,1,0,1,7.3825503355704685,780.8501118568232,3.3,8.845420594917867
36123,NY-123,Yates County,New York,49.1,46.2,2.9,33247,36081,-2834,2508,1956,552,91.08767123287672,6.8712328767123285,13.251096054204863,1,1,1,Cold,0,1,0,1,6.2770562770562766,719.6320346320346,2.9,7.854549485878995
37001,NC-001,Alamance County,North Carolina,60.1,58.1,1.9,16510,18968,-2458,8034,6588,1446,45.23287671232877,22.01095890410959,2.0547604231487244,1,1,1,Warm,0,0,1,0,3.2702237521514625,284.16523235800344,1.9,12.958667229017292
37003,NC-003,Alexander County,North Carolina,58.9,57.1,1.8,17519,19900,-2381,6912,5627,1285,47.9972602739726,18.936986301369863,2.5342109069868366,1,1,1,Moderate,0,0,0,0,3.1523642732049035,306.81260945709283,1.8,11.964824120603016
37005,NC-005,Alleghany County,North Carolina,53.5,50.9,2.6,23572,27558,-3986,2827,1966,861,64.58082191780822,7.745205479452054,8.335219236209335,1,1,1,Moderate,0,0,0,1,5.1080550098231825,463.1041257367387,2.6,14.464039480368676
37007,NC-007,Anson County,North Carolina,62.8,60.8,2,13087,15984,-2897,10787,8427,2360,35.85479452054795,29.553424657534247,1.2131071560993696,1,1,1,Warm,0,0,1,0,3.289473684210526,215.2467105263158,2,18.124374374374376
37009,NC-009,Ashe County,North Carolina,51.9,49.9,2,25353,28936,-3583,2121,1473,648,69.46027397260274,5.810958904109589,11.947690857681433,1,1,1,Moderate,0,0,0,0,4.008016032064128,508.07615230460925,2,12.382499308819463
37011,NC-011,Avery County,North Carolina,51.1,49.1,1.9,25921,29868,-3947,1741,1086,655,71.01643835616439,4.76986301369863,14.880022962112514,1,1,1,Moderate,0,0,0,0,3.8696537678207736,527.9226069246436,1.9,13.214811838757198
37013,NC-013,Beaufort County,North Carolina,62.5,61,1.5,12546,15282,-2736,10183,8162,2021,34.37260273972603,27.898630136986302,1.2319324430479184,1,1,1,Warm,0,0,1,0,2.459016393442623,205.672131147541,1.5,17.90341578327444
37015,NC-015,Bertie County,North Carolina,61.7,59.4,2.3,14719,17259,-2540,9180,7232,1948,40.326027397260276,25.15068493150685,1.6032022655484153,1,1,1,Warm,0,0,1,1,3.872053872053872,247.7946127946128,2.3,14.716959267628486
37017,NC-017,Bladen County,North Carolina,63.5,61.6,1.8,12440,14507,-2067,10545,8535,2010,34.082191780821915,28.89041095890411,1.1795941589228143,1,1,1,Warm,0,0,1,0,2.922077922077922,201.94805194805195,1.8,14.24829392706969
37019,NC-019,Brunswick County,North Carolina,64.3,62.4,1.9,11206,13345,-2139,10935,8838,2097,30.7013698630137,29.958904109589042,1.0246891002194587,1,1,1,Warm,0,0,1,0,3.0448717948717947,179.58333333333334,1.9,16.028475084301235
